Time, NodeID, NumIndividuals, NumInfected,AvgParasiteDensity,AvgGametocyteDensity,NumInfections,NoMarkers,gm1,gm2,gm3,gm4,gm1-gm2,gm1-gm3,gm1-gm4,gm2-gm3,gm2-gm4,gm3-gm4,gm1-gm2-gm3,gm1-gm2-gm4,gm1-gm3-gm4,gm2-gm3-gm4,gm1-gm2-gm3-gm4
247,340461476,1000,998,9408.88,1036.95,4272,219,774,1859,983,242,59,28,8,61,18,20,0,0,1,0,0
248,340461476,1000,999,8973.74,1025.59,4267,221,771,1857,971,246,62,28,8,64,18,20,0,0,1,0,0
249,340461476,1000,999,8593.48,999.596,4230,223,763,1839,963,242,62,27,8,64,18,20,0,0,1,0,0
250,340461476,1000,1000,8597.13,992.258,4258,228,767,1854,961,243,65,27,7,64,20,21,0,0,1,0,0
251,340461476,1000,1000,8165,959.572,4241,227,755,1854,953,244,65,27,7,67,20,21,0,0,1,0,0
252,340461476,1000,1000,8326.09,960.851,4198,224,748,1834,945,243,63,27,6,66,20,21,0,0,1,0,0
253,340461476,1000,1000,7933.02,927.591,4213,225,751,1841,941,248,63,29,6,68,20,20,0,0,1,0,0
254,340461476,1000,999,7908.16,922.146,4187,222,747,1832,933,246,60,28,6,72,20,20,0,0,1,0,0
255,340461476,1000,999,8006.32,882.901,4138,222,742,1805,921,239,60,28,6,74,20,20,0,0,1,0,0
256,340461476,1000,999,7575.74,851.683,4118,223,730,1799,923,233,61,29,6,74,19,20,0,0,1,0,0
257,340461476,1000,999,7448.95,806.896,4118,223,729,1793,924,236,65,30,7,74,17,19,0,0,1,0,0
258,340461476,1000,999,7266.23,763.305,4092,227,715,1782,918,237,65,32,7,72,17,19,0,0,1,0,0
259,340461476,1000,999,7030.12,723.79,4078,224,704,1781,920,238,65,32,7,70,17,19,0,0,1,0,0
260,340461476,1000,998,6678.65,686.215,4098,229,708,1785,916,239,65,33,7,77,17,20,0,0,2,0,0
261,340461476,1000,998,6561.67,660.158,4070,229,701,1778,904,236,65,32,7,79,17,20,0,0,2,0,0
262,340461476,1000,998,6169.1,629.755,4054,231,700,1760,902,238,66,32,7,80,16,20,0,0,2,0,0
263,340461476,1000,998,6123.46,613.376,4076,239,710,1757,908,235,66,34,8,81,16,20,0,0,2,0,0
264,340461476,1000,997,5942.88,591.547,4032,241,704,1733,900,225,69,33,8,81,16,20,0,0,2,0,0
265,340461476,1000,996,5726.25,575.706,4010,240,696,1724,891,229,68,35,8,80,16,21,0,0,2,0,0
266,340461476,1000,996,6349.31,566.781,3988,244,684,1708,891,235,66,35,8,80,15,20,0,0,2,0,0
267,340461476,1000,996,5698.88,550.653,3953,242,676,1695,883,234,64,35,7,80,15,20,0,0,2,0,0
268,340461476,1000,996,6743.06,537.501,3929,245,670,1685,877,229,63,37,7,82,14,18,0,0,2,0,0
269,340461476,1000,996,6216.19,524.923,3915,256,668,1677,866,222,65,38,7,81,15,18,0,0,2,0,0
270,340461476,1000,996,6355.65,511.074,3856,253,653,1649,855,224,65,38,8,79,15,15,0,0,2,0,0
271,340461476,1000,996,6322.08,494.283,3832,251,645,1649,849,217,66,37,8,78,16,14,0,0,2,0,0
272,340461476,1000,996,5945.21,481.145,3802,250,640,1638,839,215,67,36,8,77,16,14,0,0,2,0,0
273,340461476,1000,996,5805.71,462.805,3758,249,634,1611,831,213,68,36,8,76,16,14,0,0,2,0,0
274,340461476,1000,995,5829.07,450.287,3782,252,637,1618,828,218,69,36,8,79,17,17,0,0,2,1,0
275,340461476,1000,995,5472.54,437.075,3816,258,641,1637,826,218,72,36,8,81,18,18,0,0,2,1,0
276,340461476,1000,994,5656.25,421.507,3794,263,632,1624,824,214,75,34,8,80,20,18,0,0,1,1,0
277,340461476,1000,993,5449.12,425.615,3763,262,626,1617,814,211,76,32,8,79,19,17,0,0,1,1,0
278,340461476,1000,989,5551.62,409.351,3758,262,625,1616,813,208,78,32,8,78,18,18,0,0,1,1,0
279,340461476,1000,990,5714.83,423.61,3754,263,628,1616,801,209,81,28,8,77,22,19,0,0,1,1,0
280,340461476,1000,989,5432.96,418.96,3730,270,620,1610,783,209,82,29,8,77,21,19,0,0,1,1,0
281,340461476,1000,987,6092.51,419.999,3719,273,619,1613,772,204,83,28,8,76,22,19,0,0,1,1,0
282,340461476,1000,986,5526.97,421.599,3695,275,616,1601,761,200,85,29,8,75,22,21,0,0,1,1,0
283,340461476,1000,987,5948.53,414.029,3700,281,608,1607,762,200,85,29,10,74,21,21,0,0,1,1,0
284,340461476,1000,988,5567.78,407.53,3714,288,602,1614,763,201,88,29,9,75,21,22,0,0,1,1,0
285,340461476,1000,988,5374.8,403.903,3671,282,590,1604,748,200,88,30,9,74,22,22,0,0,1,1,0
286,340461476,1000,987,5171.85,392.742,3714,284,599,1624,749,204,91,32,9,76,21,23,0,0,1,1,0
287,340461476,1000,988,4821.91,390.248,3734,285,608,1636,748,204,93,32,9,74,21,22,0,0,1,1,0
288,340461476,1000,987,4722.66,382.84,3683,284,594,1614,735,203,93,31,9,75,21,22,0,0,1,1,0
289,340461476,1000,990,4420.31,379.248,3743,289,592,1642,748,208,97,34,9,78,21,23,0,0,1,1,0
290,340461476,1000,991,4377.83,380.619,3814,295,616,1657,765,212,96,36,9,82,21,23,0,0,1,1,0
291,340461476,1000,991,4028.09,373.179,3787,295,607,1647,759,209,96,37,9,82,21,23,0,0,1,1,0
292,340461476,1000,992,4071.74,384.57,3830,301,608,1671,767,212,99,36,9,82,21,22,0,0,1,1,0
293,340461476,1000,992,3850.21,377.018,3839,308,607,1677,766,208,98,37,8,84,22,22,0,0,1,1,0
294,340461476,1000,994,4066.71,383.736,3831,306,598,1677,771,206,98,36,8,85,22,22,0,0,1,1,0
295,340461476,1000,993,4353.36,379.527,3862,307,602,1681,787,207,100,37,8,87,22,22,0,0,1,1,0
296,340461476,1000,992,4496.96,373.87,3878,311,606,1673,798,207,101,38,8,89,23,22,0,0,1,1,0
297,340461476,1000,991,4821.07,367.042,3863,311,606,1655,798,206,101,38,8,91,25,22,0,0,1,1,0
298,340461476,1000,991,4847.14,355.24,3876,314,603,1651,804,209,104,38,8,94,25,24,0,0,1,1,0
299,340461476,1000,992,4926.06,345.778,3903,321,608,1654,813,207,109,39,8,92,26,24,0,0,1,1,0
300,340461476,1000,993,5021.01,332.704,3911,324,598,1660,822,209,108,39,7,92,26,24,0,0,1,1,0
301,340461476,1000,993,4782.08,323.224,3916,325,595,1655,825,212,111,40,7,93,26,24,0,0,1,2,0
302,340461476,1000,993,5153.37,308.735,3935,328,603,1663,825,209,116,39,6,94,25,24,0,0,1,2,0
303,340461476,1000,995,4628.69,300.59,3951,329,604,1675,821,213,120,39,6,93,24,24,0,0,1,2,0
304,340461476,1000,995,5563.39,288.685,3954,327,600,1679,822,213,121,40,6,95,24,24,0,0,1,2,0
305,340461476,1000,997,4980.32,284.389,3975,329,599,1682,832,212,124,41,7,96,25,24,1,0,1,2,0
306,340461476,1000,997,5838.53,286.079,3997,335,599,1689,838,214,125,40,7,97,25,24,1,0,1,2,0
307,340461476,1000,997,5625.69,288.294,3991,335,591,1688,837,215,126,42,6,99,24,24,1,0,1,2,0
308,340461476,1000,998,5920.13,296.64,4020,336,597,1702,842,219,126,42,6,98,24,24,1,0,1,2,0
309,340461476,1000,997,5903.87,302.299,4043,345,593,1715,850,216,127,42,6,98,24,23,1,0,1,2,0
310,340461476,1000,997,5901.39,308.188,4041,343,597,1711,844,216,128,43,6,102,24,23,1,0,1,2,0
311,340461476,1000,997,5971.2,315.105,4072,345,596,1725,843,222,131,45,6,107,25,23,1,0,1,2,0
312,340461476,1000,998,5416.1,314.233,4085,351,598,1728,843,221,131,46,6,109,25,23,1,0,1,2,0
313,340461476,1000,998,5374.7,323.695,4069,351,595,1701,849,225,135,47,6,108,25,23,1,0,1,2,0
314,340461476,1000,999,4893.37,315.932,4069,356,589,1700,846,225,136,46,6,112,26,23,1,0,1,2,0
315,340461476,1000,999,4458.58,333.473,4063,356,593,1705,833,227,134,47,6,110,26,22,1,0,1,2,0
316,340461476,1000,999,4565.42,328.66,4061,353,592,1705,831,224,139,48,5,110,27,23,1,0,1,2,0
317,340461476,1000,999,3976.2,345.98,4061,349,596,1691,846,226,139,48,5,108,27,23,1,0,0,2,0
318,340461476,1000,999,4105.08,351.284,4064,351,603,1691,844,225,138,48,5,106,27,23,1,0,0,2,0
319,340461476,1000,999,3755.37,361.945,4060,358,601,1687,839,226,135,49,6,106,27,23,1,0,0,2,0
320,340461476,1000,1000,3673.37,369.292,4056,360,591,1690,842,221,134,48,7,108,29,23,1,0,0,2,0
321,340461476,1000,999,3460.46,374.132,4053,365,591,1689,839,220,131,48,8,108,28,23,1,0,0,2,0
322,340461476,1000,999,3458.8,381.104,4040,364,591,1679,838,217,131,48,9,108,29,23,1,0,0,2,0
323,340461476,1000,999,3145.75,373.784,4034,361,596,1674,839,213,131,48,9,108,29,23,1,0,0,2,0
324,340461476,1000,999,3381.19,371.158,4021,362,600,1669,828,207,133,48,9,110,29,23,1,0,0,2,0
325,340461476,1000,999,2848.63,359.74,4030,362,594,1677,835,203,135,48,8,111,30,24,1,0,0,2,0
326,340461476,1000,1000,3228.8,342.683,4033,365,590,1676,831,210,140,46,8,113,29,22,1,0,0,2,0
327,340461476,1000,1000,2921.25,335.197,4039,360,593,1686,833,206,140,45,8,113,30,22,1,0,0,2,0
328,340461476,1000,1000,3032.68,315.38,4040,365,594,1685,831,203,142,46,8,110,30,23,1,0,0,2,0
329,340461476,1000,1000,3244.19,306.117,4055,361,601,1695,824,203,146,47,9,111,30,25,1,0,0,2,0
330,340461476,1000,1000,2848,291.459,4039,359,594,1692,818,207,146,47,8,111,31,23,1,0,0,2,0
331,340461476,1000,1000,3246.72,279.911,4039,357,594,1691,828,206,145,46,8,109,30,22,1,0,0,2,0
332,340461476,1000,1000,2779.57,267.124,4026,356,590,1687,829,205,144,45,8,109,28,22,1,0,0,2,0
333,340461476,1000,1000,2992.6,258.751,4011,355,586,1688,821,205,144,44,8,108,28,21,1,0,0,2,0
334,340461476,1000,999,2905.29,244.812,3991,352,578,1676,822,206,145,44,8,106,29,22,1,0,0,2,0
335,340461476,1000,999,2735.25,241.972,3986,357,577,1673,814,206,145,44,8,107,29,23,1,0,0,2,0
336,340461476,1000,997,2893.64,226.229,3974,361,578,1658,811,207,146,44,8,106,29,22,1,0,0,3,0
337,340461476,1000,997,2617.15,225.378,3954,355,580,1651,806,205,144,43,8,105,32,21,1,0,0,3,0
338,340461476,1000,997,2618.99,216.279,3937,356,581,1636,807,204,140,43,9,106,29,22,1,0,0,3,0
339,340461476,1000,996,2435.77,212.309,3911,358,575,1623,803,198,140,43,9,107,28,21,1,0,0,5,0
340,340461476,1000,996,2321.74,214.453,3880,355,569,1617,789,195,140,43,11,106,28,21,1,0,0,5,0
341,340461476,1000,996,2339.35,205.626,3861,349,563,1617,783,195,138,43,11,107,29,21,1,0,0,4,0
342,340461476,1000,996,2200.01,210.444,3841,350,561,1594,782,195,141,43,11,109,28,20,1,0,0,6,0
343,340461476,1000,997,2213.93,201.942,3824,359,562,1580,766,193,143,45,12,108,29,20,1,0,0,6,0
344,340461476,1000,998,2139.45,201.946,3822,361,554,1586,764,192,141,46,12,110,30,19,1,0,0,6,0
345,340461476,1000,997,2101.47,199.85,3814,364,552,1580,765,187,140,45,12,111,32,18,1,0,0,7,0
346,340461476,1000,997,2086.5,194.101,3770,365,544,1558,758,184,139,43,12,110,32,17,1,0,0,7,0
347,340461476,1000,997,2128.43,194.473,3733,363,531,1550,749,183,138,42,12,109,32,16,1,0,0,7,0
348,340461476,1000,997,1982.26,188.205,3741,369,535,1546,751,184,137,42,12,110,31,16,1,0,0,7,0
349,340461476,1000,996,2132.3,184.923,3705,368,532,1523,745,183,135,42,12,110,31,16,1,0,0,7,0
350,340461476,1000,994,1953.24,178.7,3697,370,527,1518,744,184,135,44,12,110,29,16,1,0,0,7,0
351,340461476,1000,994,2107.6,172.139,3677,364,517,1515,748,182,135,44,12,108,28,16,1,0,0,7,0
352,340461476,1000,995,1878.06,168.278,3645,357,505,1514,737,182,133,44,12,107,28,18,1,0,0,7,0
353,340461476,1000,993,1989.2,162.003,3609,355,501,1494,735,177,130,42,12,110,28,17,1,0,0,7,0
354,340461476,1000,992,1773.37,158.379,3590,349,503,1486,727,176,132,39,11,111,30,17,2,0,0,7,0
355,340461476,1000,992,2000.49,154.003,3593,349,503,1476,739,177,127,40,11,114,30,18,2,0,0,7,0
356,340461476,1000,992,1724.02,150.237,3573,345,496,1467,742,176,127,40,11,112,30,18,2,0,0,7,0
357,340461476,1000,993,2128.94,147.041,3553,344,497,1465,729,175,124,41,11,112,29,17,2,0,0,7,0
358,340461476,1000,993,1686.98,145.906,3553,353,494,1460,724,176,123,41,11,117,28,17,2,0,0,7,0
359,340461476,1000,994,1964.79,141.457,3523,352,492,1444,718,174,120,42,11,116,28,17,2,0,0,7,0
360,340461476,1000,990,1637.88,142.205,3523,348,492,1442,724,175,118,42,11,117,28,17,2,0,0,7,0
361,340461476,1000,993,1709.4,137.936,3562,352,499,1459,724,179,120,45,11,118,28,17,3,0,0,7,0
362,340461476,1000,993,1586.58,139.202,3524,353,498,1435,714,179,119,45,10,117,27,17,3,0,0,7,0
363,340461476,1000,993,1657.57,134.594,3531,364,498,1425,719,183,120,44,10,114,27,17,3,0,0,7,0
364,340461476,1000,991,1713.87,134.604,3537,365,499,1422,724,183,119,43,10,117,28,17,3,0,0,7,0
365,340461476,1000,992,1775.13,129.245,3523,365,496,1421,723,175,117,45,10,116,28,17,3,0,0,7,0
366,340461476,1000,990,1826.9,131.203,3527,375,498,1411,723,176,121,45,10,114,27,17,3,0,0,7,0
367,340461476,1000,990,1778.84,125.017,3549,381,503,1417,728,176,123,42,10,114,28,17,3,0,0,7,0
368,340461476,1000,989,1721.8,131.076,3529,382,500,1405,729,177,120,40,10,113,28,17,2,0,0,6,0
369,340461476,1000,990,1641.3,124.121,3508,382,497,1391,735,174,117,40,10,111,26,17,2,0,0,6,0
370,340461476,1000,989,1528.44,127.056,3487,385,499,1383,728,171,112,38,10,110,26,17,2,0,0,6,0
371,340461476,1000,987,1547.32,121.198,3471,386,488,1373,730,170,114,38,10,110,26,17,2,1,0,6,0
372,340461476,1000,986,1475.35,119.694,3458,380,487,1366,737,167,111,39,10,110,25,17,2,1,0,6,0
373,340461476,1000,984,1583.83,115.638,3445,379,487,1358,736,166,112,38,10,109,24,17,2,1,0,6,0
374,340461476,1000,986,1566.73,114.058,3459,380,496,1363,736,166,112,38,10,106,26,17,2,1,0,6,0
375,340461476,1000,985,1673.35,113.818,3458,378,500,1355,742,166,114,38,10,103,25,18,2,1,0,6,0
376,340461476,1000,985,1761.8,114.424,3442,380,495,1350,739,164,115,38,9,100,25,18,2,1,0,6,0
377,340461476,1000,987,1733.53,115.987,3486,386,503,1351,756,171,116,42,11,98,25,18,2,1,0,6,0
378,340461476,1000,989,1968.51,116.039,3496,386,501,1352,764,171,115,43,11,100,25,19,2,1,0,6,0
379,340461476,1000,986,1733.38,115.529,3483,384,500,1348,760,169,114,41,11,101,27,19,2,1,0,6,0
380,340461476,1000,986,2064.69,113.804,3492,395,500,1341,759,171,115,43,11,100,28,19,3,1,0,6,0
381,340461476,1000,986,1729.96,110.369,3465,386,499,1333,761,168,112,42,11,95,28,19,4,1,0,6,0
382,340461476,1000,986,2059.59,108.693,3472,388,503,1325,762,173,111,45,12,95,27,20,4,1,0,6,0
383,340461476,1000,986,1838.29,105.497,3504,393,509,1342,765,172,108,48,12,95,28,20,4,2,0,6,0
384,340461476,1000,988,2163.53,105.605,3500,391,503,1349,767,171,107,48,12,94,28,18,4,2,0,6,0
385,340461476,1000,989,2068.05,104.454,3497,387,506,1350,768,167,106,47,11,94,31,18,4,2,0,6,0
386,340461476,1000,990,2124.18,106.005,3523,397,509,1363,767,164,106,46,12,97,32,18,4,2,0,6,0
387,340461476,1000,989,1989.49,108.595,3511,392,509,1364,765,162,104,47,12,95,31,18,4,2,0,6,0
388,340461476,1000,991,1923.14,109.23,3515,395,510,1362,766,163,103,49,11,94,33,17,4,2,0,6,0
389,340461476,1000,990,1639.15,115.441,3528,396,509,1362,780,161,104,50,11,92,34,17,4,2,0,6,0
390,340461476,1000,989,1600.44,113.432,3517,400,511,1355,773,160,102,50,12,92,33,17,4,2,0,6,0
391,340461476,1000,989,1356.55,120.833,3523,404,510,1358,771,159,102,50,13,92,35,17,4,2,0,6,0
392,340461476,1000,989,1367.61,117.396,3546,415,511,1363,773,159,103,50,13,93,37,17,4,2,0,6,0
393,340461476,1000,987,1267.51,123.534,3551,423,505,1360,778,159,101,51,14,92,38,18,4,2,0,6,0
394,340461476,1000,990,1287.35,121.5,3577,423,506,1370,786,166,102,51,14,94,36,17,4,2,0,6,0
395,340461476,1000,990,1384.24,127.767,3608,431,504,1382,792,167,104,51,14,94,40,17,4,2,0,6,0
396,340461476,1000,990,1352.48,129.322,3605,426,507,1380,794,167,102,51,14,94,42,17,4,2,0,5,0
397,340461476,1000,990,1570.11,132.266,3608,432,512,1371,791,165,105,51,13,96,43,17,4,2,0,6,0
398,340461476,1000,991,1481.77,131.644,3622,439,510,1372,798,165,108,51,12,97,42,17,4,2,0,5,0
399,340461476,1000,992,1661.79,130.837,3651,441,523,1382,805,165,106,52,11,97,43,15,4,2,0,5,0
400,340461476,1000,994,1381.2,124.594,3666,457,523,1378,801,168,108,53,11,98,43,14,4,2,0,6,0
401,340461476,1000,994,1468.16,120.582,3651,455,521,1372,799,166,106,53,10,99,42,14,4,2,0,8,0
402,340461476,1000,992,1137.13,112.273,3662,449,522,1382,803,165,103,53,11,103,43,14,4,2,0,8,0
403,340461476,1000,994,1209.79,107.237,3672,450,534,1383,803,165,101,53,11,100,45,13,4,2,0,8,0
404,340461476,1000,994,1021.81,101.133,3674,452,530,1383,802,167,104,53,11,100,45,13,4,2,0,8,0
405,340461476,1000,993,1105.03,96.8944,3690,455,533,1398,800,162,104,54,11,98,48,14,4,2,0,7,0
406,340461476,1000,993,1012.56,95.836,3695,458,527,1406,800,160,103,54,11,100,49,14,4,2,0,7,0
407,340461476,1000,992,1149.94,93.3264,3671,454,526,1391,799,160,102,54,11,99,49,13,4,2,0,7,0
408,340461476,1000,992,1028.15,96.6265,3678,457,530,1396,793,159,103,54,11,100,49,13,4,2,0,7,0
409,340461476,1000,991,1222.7,95.7746,3683,454,531,1402,796,157,104,55,11,97,50,13,4,2,0,7,0
410,340461476,1000,991,1033.07,100.053,3647,450,527,1388,789,157,102,54,11,94,49,13,4,2,0,7,0
411,340461476,1000,991,1218.47,96.618,3683,452,531,1402,795,158,101,59,11,100,48,13,4,2,0,7,0
412,340461476,1000,993,975.066,97.6593,3716,464,529,1413,803,159,102,61,11,101,48,12,4,2,0,7,0
413,340461476,1000,993,1186.21,90.933,3698,461,527,1401,799,159,105,61,11,102,48,12,3,2,0,7,0
414,340461476,1000,992,946.383,88.8302,3697,466,527,1389,804,158,103,63,11,102,48,14,3,2,0,7,0
415,340461476,1000,993,1166.14,82.7931,3698,463,525,1388,814,156,103,62,11,103,47,14,3,2,0,7,0
416,340461476,1000,992,1029.34,80.6903,3673,463,522,1370,807,159,103,62,11,102,47,15,3,2,0,7,0
417,340461476,1000,993,1105.9,76.5893,3701,466,523,1381,804,163,103,65,11,110,48,16,3,2,0,6,0
418,340461476,1000,991,1145.14,76.9835,3677,456,520,1370,809,157,108,62,11,110,48,16,2,2,0,6,0
419,340461476,1000,992,1138.7,73.6278,3672,465,515,1362,805,156,109,62,11,113,48,16,2,2,0,6,0
420,340461476,1000,992,1174.85,76.2878,3680,471,516,1364,805,154,109,63,11,113,48,16,2,2,0,6,0
421,340461476,1000,993,1245.22,73.0017,3677,474,516,1360,808,151,111,60,11,111,49,16,2,2,0,6,0
422,340461476,1000,992,1172.03,75.8884,3644,465,510,1352,804,149,108,60,11,111,48,16,2,2,0,6,0
423,340461476,1000,992,1303.85,71.5259,3619,461,516,1337,794,145,105,62,11,114,48,16,2,2,0,6,0
424,340461476,1000,993,1131.56,74.4114,3619,468,511,1343,787,141,107,62,11,117,47,16,2,2,0,5,0
425,340461476,1000,994,1180.39,69.8227,3627,471,512,1345,788,138,107,61,11,122,47,16,2,2,0,5,0
426,340461476,1000,994,1041.78,72.5657,3622,471,515,1339,783,138,107,63,11,122,48,16,2,2,0,5,0
427,340461476,1000,994,1084.53,70.4924,3644,474,522,1337,790,136,112,64,11,121,51,16,3,2,0,5,0
428,340461476,1000,995,951.693,71.0809,3634,473,526,1323,791,137,109,67,10,121,51,16,3,2,0,5,0
429,340461476,1000,996,1033.89,72.1119,3641,469,522,1329,794,143,109,68,11,118,52,16,3,2,0,5,0
430,340461476,1000,995,1037,72.4317,3657,469,522,1343,793,145,110,66,11,118,52,16,5,2,0,5,0
431,340461476,1000,994,988.12,73.3832,3648,468,520,1346,781,143,112,67,11,120,52,16,5,2,0,5,0
432,340461476,1000,993,1143.78,75.7928,3680,474,528,1358,789,146,108,64,11,122,53,16,5,1,0,5,0
433,340461476,1000,993,907.778,75.2281,3682,481,531,1354,790,142,109,63,10,124,51,16,5,1,0,5,0
434,340461476,1000,994,1050.65,78.4753,3657,482,522,1343,785,139,110,66,10,122,51,16,5,1,0,5,0
435,340461476,1000,994,792.955,76.6743,3670,483,528,1345,788,140,109,67,10,123,51,15,5,1,0,5,0
436,340461476,1000,994,884.208,77.1954,3666,488,520,1347,784,137,112,68,9,122,52,14,7,1,0,5,0
437,340461476,1000,992,676.577,74.4687,3642,490,512,1334,781,137,111,67,9,122,52,14,7,1,0,5,0
438,340461476,1000,991,831.066,74.1505,3648,494,512,1326,790,139,109,67,9,123,52,14,6,1,0,5,1
439,340461476,1000,991,652.556,70.5828,3637,490,511,1323,789,139,109,64,9,123,53,14,6,1,0,5,1
440,340461476,1000,992,943.689,70.2254,3592,484,502,1306,783,137,108,63,9,120,53,14,6,1,0,5,1
441,340461476,1000,992,746.444,69.6779,3605,484,501,1315,788,132,107,64,9,125,54,13,6,1,0,5,1
442,340461476,1000,992,1216.58,67.7429,3617,493,496,1320,797,127,107,63,9,126,52,13,7,1,0,5,1
443,340461476,1000,992,907.422,70.5412,3594,491,496,1310,794,122,106,64,9,123,53,13,6,1,0,5,1
444,340461476,1000,992,1390.62,66.5429,3636,500,500,1320,800,128,108,70,9,123,51,14,6,1,0,5,1
445,340461476,1000,993,1053.13,68.1547,3620,495,496,1309,799,128,108,71,9,126,52,14,6,1,0,5,1
446,340461476,1000,994,1342.57,63.1271,3614,501,495,1308,790,131,106,71,9,125,52,13,6,1,0,5,1
447,340461476,1000,994,1049.09,62.6089,3613,501,482,1320,794,130,105,70,9,124,51,14,6,1,0,5,1
448,340461476,1000,994,1125.79,57.077,3599,493,478,1326,786,133,105,69,7,124,51,14,6,1,0,5,1
449,340461476,1000,993,959.133,57.3412,3571,486,481,1317,779,128,101,69,6,125,53,13,6,1,0,5,1
450,340461476,1000,992,861.091,52.4256,3576,489,485,1313,779,128,102,70,6,128,50,13,6,1,0,5,1
451,340461476,1000,993,840.073,56.1535,3545,485,480,1303,774,126,100,70,5,127,49,13,6,1,0,5,1
452,340461476,1000,994,681.143,52.4671,3538,488,478,1305,766,126,98,70,4,127,54,10,6,1,0,4,1
453,340461476,1000,994,790.077,61.4226,3542,492,477,1302,768,125,100,71,4,126,55,10,6,1,0,4,1
454,340461476,1000,993,635.82,58.5035,3539,484,473,1310,771,125,99,71,3,126,53,12,6,1,1,3,1
455,340461476,1000,994,780.073,68.8497,3532,484,466,1314,765,129,99,71,3,125,53,12,6,1,1,2,1
456,340461476,1000,994,683.68,66.8591,3531,485,469,1311,766,126,102,71,3,123,52,12,6,1,1,2,1
457,340461476,1000,993,762.109,73.6433,3503,483,453,1309,762,125,100,72,2,123,49,14,6,1,1,2,1
458,340461476,1000,992,710.878,71.2768,3513,487,455,1313,762,125,97,72,2,126,48,15,6,1,1,2,1
459,340461476,1000,993,684.611,72.5857,3522,491,457,1316,765,123,97,72,2,123,49,16,6,1,1,2,1
460,340461476,1000,992,741.126,69.9391,3512,485,459,1314,761,124,97,72,2,125,48,16,6,1,1,0,1
461,340461476,1000,995,615.852,66.4209,3516,488,459,1321,760,121,96,71,2,125,47,17,6,1,1,0,1
462,340461476,1000,996,823.331,64.0395,3500,485,454,1323,748,120,97,71,2,127,47,17,6,1,1,0,1
463,340461476,1000,994,610.802,58.5379,3492,486,456,1314,747,120,99,71,2,127,44,17,6,1,1,0,1
464,340461476,1000,993,814.137,57.6403,3528,496,460,1327,756,122,102,70,2,126,41,17,6,1,1,0,1
465,340461476,1000,992,644.354,52.8935,3513,499,459,1318,752,121,100,69,2,124,43,17,6,1,1,0,1
466,340461476,1000,992,748.647,53.0664,3501,502,454,1308,748,120,102,69,2,124,46,17,6,1,1,0,1
467,340461476,1000,991,651.094,50.5011,3556,507,453,1330,762,124,104,70,2,129,49,17,6,1,1,0,1
468,340461476,1000,993,724.631,50.6363,3542,507,455,1321,756,129,102,71,2,123,50,17,6,1,1,0,1
469,340461476,1000,994,618.733,49.4632,3533,512,455,1309,753,131,101,70,2,124,50,17,6,1,1,0,1
470,340461476,1000,994,718.383,48.056,3555,515,458,1319,758,130,98,70,2,125,52,19,6,1,1,0,1
471,340461476,1000,994,614.298,48.6452,3532,509,453,1316,747,131,96,70,2,126,53,20,6,1,1,0,1
472,340461476,1000,994,673.983,45.5718,3517,508,454,1322,733,132,92,66,2,126,53,20,6,1,1,0,1
473,340461476,1000,993,642.722,48.8054,3529,504,455,1338,736,129,90,65,2,128,53,20,6,1,1,0,1
474,340461476,1000,993,628.546,45.2291,3510,501,452,1334,733,128,89,65,2,125,52,21,6,0,1,0,1
475,340461476,1000,992,715.455,48.2116,3513,501,451,1332,731,129,91,66,1,128,54,21,6,0,1,0,1
476,340461476,1000,991,609.6,45.8092,3528,509,446,1338,733,129,93,70,1,125,54,22,6,0,1,0,1
477,340461476,1000,991,744.974,47.0466,3499,509,448,1317,728,128,92,69,1,124,53,22,6,0,1,0,1
478,340461476,1000,987,623.462,45.3819,3493,507,442,1317,723,130,95,70,1,126,52,22,6,0,1,0,1
479,340461476,1000,986,712.202,46.2733,3487,505,442,1310,721,131,94,68,1,133,52,22,6,0,1,0,1
480,340461476,1000,986,624.924,44.1793,3473,500,439,1314,710,130,92,73,1,132,52,22,6,0,1,0,1
481,340461476,1000,984,671.863,45.384,3505,511,446,1321,714,131,94,73,1,130,53,22,7,0,1,0,1
482,340461476,1000,983,645.923,43.5507,3489,504,448,1315,705,128,97,79,1,130,51,23,6,0,1,0,1
483,340461476,1000,983,711.994,43.874,3472,505,446,1309,696,127,97,81,1,129,50,23,6,0,1,0,1
484,340461476,1000,985,699.719,43.3357,3491,504,451,1324,696,127,100,79,1,128,50,23,6,0,1,0,1
485,340461476,1000,986,774.26,42.3946,3482,494,455,1315,701,122,99,81,1,131,52,23,6,0,1,0,1
486,340461476,1000,985,717.531,43.9954,3463,498,447,1314,695,119,93,85,0,130,51,23,6,0,1,0,1
487,340461476,1000,985,771.497,42.121,3477,502,444,1330,688,120,94,88,0,129,51,23,6,0,1,0,1
488,340461476,1000,986,765.646,44.467,3448,499,441,1316,683,114,93,90,1,128,52,23,6,0,1,0,1
489,340461476,1000,987,805.034,42.8021,3420,502,439,1301,678,110,90,89,1,127,52,23,6,0,1,0,1
490,340461476,1000,988,832.826,44.2183,3454,507,448,1310,690,108,89,88,1,127,54,23,7,0,1,0,1
491,340461476,1000,989,810.626,42.9137,3438,514,442,1300,690,106,87,90,1,124,52,23,7,0,1,0,1
492,340461476,1000,989,800.63,43.3905,3424,513,440,1293,691,105,86,89,1,121,53,23,7,0,1,0,1
