Rel_ID,Node_ID,Rel_start_time,Rel_scheduled_end_time,Rel_actual_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),male_ID,female_ID,male_age,female_age,Termination_Reason
258,3,2889,3017.29,3018,0,165,61,36.7994,25.736,BROKEUP
234,1,2528,3020.57,3021,0,29,168,25.8191,22.3368,BROKEUP
244,1,2662,3052.77,3053,0,328,146,53.5666,50.5656,BROKEUP
217,3,2228,3102.92,3103,1,256,285,19.6165,19.1816,BROKEUP
233,1,2525,3144.26,3145,1,222,321,20.2736,22.3343,BROKEUP
224,1,2408,3155,3155,0,10,47,25.0539,23.446,BROKEUP
239,4,2587,3165.69,3166,0,309,221,21.9288,16.8685,BROKEUP
259,1,2912,3170.05,3171,0,312,239,23.3994,24.0742,BROKEUP
246,1,2680,3218.15,3219,1,311,90,26.611,24.4969,BROKEUP
262,3,2948,3233.84,3234,1,176,50,25.2673,21.3248,BROKEUP
40,2,14,3242.25,3243,2,236,244,35.663,26.2406,BROKEUP
231,2,2513,3247.96,3248,0,133,304,25.7374,21.3105,BROKEUP
253,2,2822,3275.4,3276,0,272,119,26.1728,20.2232,BROKEUP
209,2,2150,3317.24,3318,0,141,31,25.7552,22.3874,BROKEUP
221,1,2337,3351.21,3352,0,175,315,15.8297,18.9436,BROKEUP
214,2,2191,3389.09,3390,0,24,27,16.0361,16.5632,BROKEUP
245,3,2674,3401.26,3402,1,219,129,29.9927,23.857,BROKEUP
267,1,3039,3433.3,3434,0,29,111,25.8191,18.9678,BROKEUP
275,3,3171,3452.09,3453,1,275,221,19.6156,16.8685,BROKEUP
287,2,3400,3458.76,3459,0,262,27,17.1071,16.5632,BROKEUP
223,3,2403,3491.64,3492,1,114,288,22.2828,18.1213,BROKEUP
54,2,33,3504.08,3505,2,337,194,48.0855,45.3263,BROKEUP
289,1,3433,3538.16,3539,1,219,129,29.9927,23.857,BROKEUP
263,1,2953,3540.79,3541,0,108,40,26.747,26.5128,BROKEUP
283,1,3331,3547.14,3548,0,251,122,30.8256,31.9723,BROKEUP
293,1,3534,3564.13,3565,0,114,304,22.2828,21.3105,BROKEUP
271,4,3094,3586.7,3587,0,169,340,24.4999,17.7092,BROKEUP
285,1,3375,3589.9,3590,0,312,50,23.3994,21.3248,BROKEUP
260,2,2914,3601.64,3602,1,255,71,33.6797,27.4961,BROKEUP
288,3,3407,3607.4,3608,1,236,244,35.663,26.2406,BROKEUP
282,3,3329,3632.56,3633,1,272,31,26.1728,22.3874,BROKEUP
230,2,2510,3644.33,3645,1,17,44,26.2702,22.8591,BROKEUP
279,2,3251,3646.78,3647,1,176,274,25.2673,22.9194,BROKEUP
268,2,3053,3653.04,3654,1,138,89,19.0094,14.8802,BROKEUP
265,1,2969,3665.11,3666,0,46,97,16.6303,19.7556,BROKEUP
250,2,2771,3717.25,3718,1,227,162,28.9267,22.5459,BROKEUP
261,2,2942,3724.57,3725,0,345,248,19.4546,18.4143,BROKEUP
266,3,3021,3752.19,3753,0,238,306,18.8544,18.3938,BROKEUP
264,1,2960,3761.77,3762,1,289,298,23.2302,16.7379,BROKEUP
301,4,3670,3765.17,3766,0,176,40,25.2673,26.5128,BROKEUP
219,2,2273,3768.26,3769,0,34,130,16.3967,16.9304,BROKEUP
242,3,2655,3806.13,3807,1,161,132,27.5635,26.7182,BROKEUP
290,2,3445,3816.23,3817,1,256,111,19.6165,18.9678,BROKEUP
252,1,2781,3823.67,3824,0,140,264,24.2522,17.3704,BROKEUP
309,3,3802,3861.85,3862,0,238,248,18.8544,18.4143,BROKEUP
296,2,3591,3861.32,3862,0,312,221,23.3994,16.8685,BROKEUP
270,1,3093,3865.93,3866,1,316,168,24.4886,22.3368,BROKEUP
300,1,3667,3870.79,3871,0,138,97,19.0094,19.7556,BROKEUP
251,3,2772,3873.87,3874,1,195,208,20.1362,19.975,BROKEUP
292,1,3532,3874.63,3875,0,13,288,26.4591,18.1213,BROKEUP
284,1,3357,3877.76,3878,1,37,155,35.5539,29.2941,BROKEUP
281,1,3319,3892.08,3893,1,311,90,26.611,24.4969,BROKEUP
302,1,3670,3905.42,3906,1,309,340,21.9288,17.7092,BROKEUP
272,2,3103,3966.26,3967,1,204,285,19.0278,19.1816,BROKEUP
76,1,188,3981.7,3982,2,8,121,51.801,48.9756,BROKEUP
278,3,3246,3984.55,3985,1,10,239,25.0539,24.0742,BROKEUP
319,1,3895,3984.94,3985,0,255,162,33.6797,22.5459,BROKEUP
317,4,3881,4023.73,4024,0,46,288,16.6303,18.1213,BROKEUP
304,3,3708,4033.76,4034,0,270,44,29.3888,22.8591,BROKEUP
269,2,3058,4040.1,4041,1,249,61,35.0369,25.736,BROKEUP
277,2,3237,4042.68,4043,1,165,47,36.7994,23.446,BROKEUP
322,3,3954,4044.51,4045,0,316,340,24.4886,17.7092,BROKEUP
331,3,4047,4051.93,4052,0,309,340,21.9288,17.7092,BROKEUP
310,1,3826,4051.2,4052,0,256,132,19.6165,26.7182,BROKEUP
316,2,3880,4054.08,4055,0,195,97,20.1362,19.7556,BROKEUP
315,1,3871,4064.55,4065,0,238,248,18.8544,18.4143,BROKEUP
318,3,3882,4102.37,4103,1,312,130,23.3994,16.9304,BROKEUP
312,2,3840,4115.79,4116,0,262,111,17.1071,18.9678,BROKEUP
335,1,4082,4116.19,4117,0,256,248,19.6165,18.4143,BROKEUP
303,2,3670,4119.59,4120,1,133,89,25.7374,14.8802,BROKEUP
325,1,3987,4128.8,4129,0,204,306,19.0278,18.3938,BROKEUP
58,1,54,4193.57,4194,2,75,185,42.3682,33.5218,BROKEUP
311,1,3840,4230.04,4231,0,34,50,16.3967,21.3248,BROKEUP
343,3,4236,4240.56,4241,0,316,50,24.4886,21.3248,BROKEUP
330,1,4025,4264.82,4265,0,13,288,26.4591,18.1213,BROKEUP
326,1,3991,4321.9,4322,1,161,239,27.5635,24.0742,BROKEUP
295,1,3577,4328.77,4329,0,175,27,15.8297,16.5632,BROKEUP
280,4,3256,4348.51,4349,0,58,321,28.9237,22.3343,BROKEUP
334,3,4077,4363.04,4364,0,255,132,33.6797,26.7182,BROKEUP
305,1,3725,4388.09,4389,0,169,274,24.4999,22.9194,BROKEUP
240,1,2604,4399.27,4400,2,69,263,41.9766,33.7794,BROKEUP
338,2,4132,4410.28,4411,0,262,248,17.1071,18.4143,BROKEUP
320,1,3895,4416.78,4417,0,140,208,24.2522,19.975,BROKEUP
294,2,3566,4428.72,4429,0,108,159,26.747,29.809,BROKEUP
291,1,3476,4430.89,4431,1,141,119,25.7552,20.2232,BROKEUP
332,1,4048,4448.76,4449,0,165,122,36.7994,31.9723,BROKEUP
321,2,3906,4451.22,4452,1,311,90,26.611,24.4969,BROKEUP
346,1,4354,4460.44,4461,0,175,27,15.8297,16.5632,BROKEUP
327,3,3997,4470.73,4471,1,219,162,29.9927,22.5459,BROKEUP
79,3,222,4490.66,4491,2,303,32,34.3044,26.2481,BROKEUP
297,2,3644,4497.83,4498,0,251,129,30.8256,23.857,BROKEUP
329,1,4025,4513.18,4514,0,138,40,19.0094,26.5128,BROKEUP
307,3,3779,4524.46,4525,1,114,304,22.2828,21.3105,BROKEUP
308,1,3799,4535.52,4536,0,345,71,19.4546,27.4961,BROKEUP
360,4,4567,4609.98,4610,0,311,129,26.611,23.857,BROKEUP
306,3,3762,4610.73,4611,1,275,298,19.6156,16.7379,BROKEUP
354,3,4465,4626.48,4627,0,108,132,26.747,26.7182,BROKEUP
342,1,4210,4626.57,4627,0,312,130,23.3994,16.9304,BROKEUP
336,1,4092,4636.47,4637,0,46,97,16.6303,19.7556,BROKEUP
299,1,3651,4651.49,4652,1,272,31,26.1728,22.3874,BROKEUP
324,3,3986,4652.69,4653,1,70,244,36.8362,26.2406,BROKEUP
361,1,4579,4700.4,4701,0,236,122,35.663,31.9723,BROKEUP
356,2,4498,4734.02,4735,0,34,306,16.3967,18.3938,BROKEUP
341,2,4158,4737.73,4738,1,227,44,28.9267,22.8591,BROKEUP
348,2,4412,4761.65,4762,0,161,274,27.5635,22.9194,BROKEUP
93,1,434,4796.52,4797,2,3,26,34.0486,35.9093,BROKEUP
63,3,101,4815.69,4816,2,54,296,42.8559,30.4047,BROKEUP
352,3,4445,4828.44,4829,0,204,208,19.0278,19.975,BROKEUP
362,1,4605,4892.25,4893,0,345,27,19.4546,16.5632,BROKEUP
355,3,4482,4907.81,4908,1,219,162,29.9927,22.5459,BROKEUP
363,1,4629,4913.96,4914,0,114,130,22.2828,16.9304,BROKEUP
366,2,4664,4914.79,4915,1,46,298,16.6303,16.7379,BROKEUP
349,1,4433,4914.2,4915,1,58,61,28.9237,25.736,BROKEUP
347,1,4363,4930.44,4931,0,238,288,18.8544,18.1213,BROKEUP
298,2,3647,4932.73,4933,1,24,315,16.0361,18.9436,BROKEUP
359,3,4541,4963.15,4964,1,165,304,36.7994,21.3105,BROKEUP
382,1,4934,5017.22,5018,0,303,61,34.3044,25.736,BROKEUP
345,1,4349,5037.23,5038,1,133,321,25.7374,22.3343,BROKEUP
353,3,4459,5046.3,5047,1,140,248,24.2522,18.4143,BROKEUP
314,1,3868,5061.39,5062,1,17,168,26.2702,22.3368,BROKEUP
337,2,4129,5070.51,5071,1,195,89,20.1362,14.8802,BROKEUP
379,1,4915,5073.8,5074,0,262,298,17.1071,16.7379,BROKEUP
381,3,4928,5080.91,5081,0,161,239,27.5635,24.0742,BROKEUP
389,1,5016,5120.5,5121,0,24,208,16.0361,19.975,BROKEUP
380,1,4918,5130.8,5131,0,138,130,19.0094,16.9304,BROKEUP
313,4,3867,5139.65,5140,1,289,221,23.2302,16.8685,BROKEUP
339,1,4135,5168.18,5169,1,270,47,29.3888,23.446,BROKEUP
273,2,3150,5172.4,5173,1,222,9,20.2736,22.281,BROKEUP
48,2,17,5204.56,5205,2,68,60,41.5232,30.5129,BROKEUP
365,1,4646,5210,5211,1,311,159,26.611,29.809,BROKEUP
333,3,4068,5214.98,5215,1,10,340,25.0539,17.7092,BROKEUP
386,1,4980,5250.05,5251,1,219,274,29.9927,22.9194,BROKEUP
364,3,4634,5255.89,5256,1,255,40,33.6797,26.5128,BROKEUP
367,2,4681,5259.93,5260,1,312,31,23.3994,22.3874,BROKEUP
368,3,4708,5288.93,5289,1,272,129,26.1728,23.857,BROKEUP
344,1,4299,5321.22,5322,1,256,50,19.6165,21.3248,BROKEUP
376,4,4896,5324.64,5325,1,34,306,16.3967,18.3938,BROKEUP
340,4,4141,5328.29,5329,1,309,111,21.9288,18.9678,BROKEUP
390,1,5057,5334.49,5335,1,133,321,25.7374,22.3343,BROKEUP
323,1,3974,5337.3,5338,0,29,285,25.8191,19.1816,BROKEUP
387,2,4985,5363.46,5364,1,345,315,19.4546,18.9436,BROKEUP
371,2,4755,5375.88,5376,1,251,97,30.8256,19.7556,BROKEUP
394,1,5162,5396.92,5397,0,24,130,16.0361,16.9304,BROKEUP
391,4,5060,5430.9,5431,0,37,248,35.5539,18.4143,BROKEUP
401,1,5264,5430.39,5431,0,195,31,20.1362,22.3874,BROKEUP
406,2,5333,5443.48,5444,0,256,340,19.6165,17.7092,BROKEUP
393,1,5100,5459.59,5460,1,114,168,22.2828,22.3368,BROKEUP
392,4,5085,5478.59,5479,0,17,89,26.2702,14.8802,BROKEUP
372,1,4773,5497.91,5498,1,249,244,35.0369,26.2406,BROKEUP
30,1,5,5507.92,5508,2,98,106,33.4131,29.7546,BROKEUP
32,2,6,5508.73,5509,2,281,177,42.2534,38.5343,BROKEUP
399,1,5239,5508.42,5509,0,140,9,24.2522,22.281,BROKEUP
412,1,5417,5524.75,5525,1,311,321,26.611,22.3343,BROKEUP
396,2,5193,5531.27,5532,0,270,155,29.3888,29.2941,BROKEUP
358,4,4511,5532.88,5533,1,141,90,25.7552,24.4969,BROKEUP
413,2,5429,5552.9,5553,0,204,315,19.0278,18.9436,BROKEUP
378,1,4911,5589.95,5590,0,175,27,15.8297,16.5632,BROKEUP
421,1,5512,5593.02,5594,0,256,97,19.6165,19.7556,BROKEUP
388,1,5005,5612.8,5613,1,238,288,18.8544,18.1213,BROKEUP
402,1,5293,5616.46,5617,0,222,221,20.2736,16.8685,BROKEUP
373,1,4782,5618.92,5619,0,227,44,28.9267,22.8591,BROKEUP
377,2,4903,5622.43,5623,1,3,132,34.0486,26.7182,BROKEUP
414,2,5469,5684.76,5685,0,219,40,29.9927,26.5128,BROKEUP
351,1,4434,5685.27,5686,1,169,119,24.4999,20.2232,BROKEUP
430,2,5642,5706.47,5707,0,227,44,28.9267,22.8591,BROKEUP
420,2,5512,5724.22,5725,0,161,31,27.5635,22.3874,BROKEUP
425,1,5569,5729.2,5730,0,289,315,23.2302,18.9436,BROKEUP
408,1,5345,5753.46,5754,1,133,274,25.7374,22.9194,BROKEUP
395,2,5178,5757.6,5758,0,138,298,19.0094,16.7379,BROKEUP
384,2,4964,5768.54,5769,0,316,304,24.4886,21.3105,BROKEUP
328,3,4008,5794.45,5795,1,176,264,25.2673,17.3704,BROKEUP
427,2,5618,5816.54,5817,1,34,288,16.3967,18.1213,BROKEUP
398,2,5238,5826.32,5827,1,165,239,36.7994,24.0742,BROKEUP
417,1,5490,5835.32,5836,0,303,168,34.3044,22.3368,BROKEUP
407,2,5341,5855.72,5856,1,275,285,19.6156,19.1816,BROKEUP
