SIM_TIME,YEAR,NODE_ID,SRC_ID,SRC_INFECTED,SRC_GENDER,SRC_AGE,SRC_current_relationship_count,SRC_lifetime_relationship_count,SRC_relationships_in_last_6_months,SRC_FLAGS,SRC_CIRCUMCISED,SRC_STI,SRC_SUPERSPREADER,SRC_INF_AGE,DEST_ID,DEST_INFECTED,DEST_GENDER,DEST_AGE,DEST_current_relationship_count,DEST_lifetime_relationship_count,DEST_relationships_in_last_6_months,DEST_FLAGS,DEST_CIRCUMCISED,DEST_STI,DEST_SUPERSPREADER
115,1960.82,1,1594,1,0,7639.64,1,1,1,0,0,0,0,-42,11200,1,1,6448.06,1,1,1,0,0,0,0
115,1960.82,1,4155,1,0,10007.9,1,1,1,0,0,0,0,-42,11333,1,1,6544.54,1,1,1,0,0,0,0
115,1960.82,1,11902,1,0,7070.41,1,1,1,0,0,0,0,-42,12997,1,1,7099.13,1,1,1,0,0,0,0
115,1960.82,1,8778,1,1,5893.09,1,1,1,0,0,0,0,-42,14246,1,0,7087.35,1,1,1,0,0,0,0
115,1960.82,1,7164,0,1,6461.54,1,1,1,0,0,0,0,-42,16769,1,0,10468.5,1,2,2,0,0,0,0
116,1960.82,1,7364,1,1,6130.11,1,1,1,0,0,0,0,-42,170,1,0,8677.97,1,1,1,0,0,0,0
116,1960.82,1,2825,1,0,6331.61,1,1,1,0,0,0,0,-42,2986,1,1,6309.44,1,1,1,0,0,0,0
116,1960.82,1,13245,1,0,6221.52,1,1,1,0,0,0,0,-42,3686,1,1,7175.01,1,1,1,0,0,0,0
116,1960.82,1,10859,1,1,5846.19,1,1,1,0,0,0,0,-42,5387,1,0,7006.92,1,1,1,0,0,0,0
116,1960.82,1,14861,1,1,6009.88,1,1,1,0,0,0,0,-42,7755,1,0,8566.78,1,1,1,0,0,0,0
116,1960.82,1,574,1,0,8605.45,1,1,1,0,0,0,0,-42,8516,1,1,5840.76,1,1,1,0,0,0,0
116,1960.82,1,7571,1,0,8071.83,1,1,1,0,0,0,0,-42,9907,1,1,6024.61,1,1,1,0,0,0,0
116,1960.82,1,8012,1,1,6318.54,1,1,1,0,0,0,0,-42,10094,1,0,8508.57,1,1,1,0,0,0,0
116,1960.82,1,5912,1,1,5933.84,1,1,1,0,0,0,0,-42,11321,1,0,8526.59,1,1,1,0,0,0,0
116,1960.82,1,153,1,0,6530,1,1,1,0,0,0,0,-42,11823,1,1,6383.2,1,1,1,0,0,0,0
116,1960.82,1,15640,1,0,10223,1,1,1,0,0,0,0,-42,12911,1,1,6033.96,1,1,1,0,0,0,0
116,1960.82,1,4041,1,1,6653.1,1,1,1,0,0,0,0,-42,13968,1,0,6747.53,1,1,1,0,0,0,0
116,1960.82,1,3869,1,0,5944.96,1,1,1,0,0,0,0,-42,14254,1,1,7166.83,1,1,1,0,0,0,0
116,1960.82,1,486,1,0,9177.09,1,1,1,0,0,0,0,-42,14479,1,1,6180.36,1,1,1,0,0,0,0
116,1960.82,1,2476,1,1,6934.74,1,1,1,0,0,0,0,-42,17074,1,0,10793,1,1,1,0,0,0,0
117,1960.82,1,16277,1,0,9274.11,1,1,1,0,0,0,0,-42,414,1,1,6574.19,1,1,1,0,0,0,0
117,1960.82,1,14855,1,1,5891.95,1,1,1,0,0,0,0,-42,1191,1,0,7244.15,1,1,1,0,0,0,0
117,1960.82,1,16628,1,0,7482.39,1,1,1,0,0,0,0,-42,1824,1,1,5799.58,1,1,1,0,0,0,0
117,1960.82,1,8782,1,0,13597.7,1,1,1,0,0,0,0,-42,2156,1,1,6980.98,1,1,1,0,0,0,0
117,1960.82,1,7690,1,1,5590.34,1,1,1,0,0,0,0,-42,2917,1,0,6136.43,1,1,1,0,0,0,0
117,1960.82,1,10420,1,1,7293.28,1,1,1,0,0,0,0,-42,3324,1,0,8750.69,1,1,1,0,0,0,0
117,1960.82,1,503,1,0,9761.85,1,1,1,0,0,0,0,-42,3573,1,1,6447.52,1,1,1,0,0,0,0
117,1960.82,1,3347,0,1,6377.98,1,1,1,0,0,0,0,-42,4513,1,0,6337.41,1,1,1,0,0,0,0
117,1960.82,1,16465,1,0,9421.5,1,1,1,0,0,0,0,-42,6065,1,1,7193.74,1,1,1,0,0,0,0
117,1960.82,1,7587,1,0,6194,1,1,1,0,0,0,0,-42,6382,1,1,5638.13,1,1,1,0,0,0,0
117,1960.82,1,9761,1,0,7999.1,1,1,1,0,0,0,0,-42,6982,1,1,6001.06,1,1,1,0,0,0,0
117,1960.82,1,8892,1,1,6306.52,1,1,1,0,0,0,0,-42,7055,1,0,6585.89,1,1,1,0,0,0,0
117,1960.82,1,15201,1,1,5973.34,1,1,1,0,0,0,0,-42,9426,1,0,6373.68,1,1,1,0,0,0,0
117,1960.82,1,7113,1,0,9526.03,1,1,1,0,0,0,0,-42,9461,1,1,7206.64,1,1,1,0,0,0,0
117,1960.82,1,8680,1,1,7222.66,1,1,1,0,0,0,0,-42,10882,1,0,5968.29,1,1,1,0,0,0,0
117,1960.82,1,10904,1,0,8110.99,1,1,1,0,0,0,0,-42,11764,1,1,6394.55,1,1,1,0,0,0,0
117,1960.82,1,16796,1,0,8038.62,1,1,1,0,0,0,0,-42,12087,1,1,6515.53,1,1,1,0,0,0,0
117,1960.82,1,665,1,1,6289.73,1,1,1,0,0,0,0,-42,13253,1,0,8861.69,1,1,1,0,0,0,0
117,1960.82,1,9666,1,0,9492.97,1,1,1,0,0,0,0,-42,13863,1,1,6521.69,1,1,1,0,0,0,0
117,1960.82,1,5220,1,1,6850.43,1,1,1,0,0,0,0,-42,14669,1,0,6625.68,1,1,1,0,0,0,0
117,1960.82,1,15598,1,0,8031.24,1,1,1,0,0,0,0,-42,15239,1,1,6982.72,1,1,1,0,0,0,0
118,1960.82,1,4231,1,0,6164.12,1,1,1,0,0,0,0,-42,2966,1,1,6718.57,1,1,1,0,0,0,0
118,1960.82,1,16842,1,1,8285.82,1,1,1,0,0,0,0,-42,3963,1,0,6238.34,1,1,1,0,0,0,0
118,1960.82,1,11911,1,0,8715.91,1,1,1,0,0,0,0,-42,7125,1,1,6574.48,1,1,1,0,0,0,0
118,1960.82,1,15507,1,1,5937.26,1,1,1,0,0,0,0,-42,7126,1,0,6710.15,1,1,1,0,0,0,0
118,1960.82,1,15891,1,1,6080.09,1,1,1,0,0,0,0,-42,7570,1,0,6632,1,1,1,0,0,0,0
118,1960.82,1,594,1,1,5439.03,1,1,1,0,0,0,0,-42,8169,1,0,7182.82,1,1,1,0,0,0,0
118,1960.82,1,10077,1,1,5314.95,1,1,1,0,0,0,0,-42,9290,1,0,6201.54,1,1,1,0,0,0,0
118,1960.82,1,13278,1,0,9490.53,1,1,1,0,0,0,0,-42,10370,1,1,6157.08,1,1,1,0,0,0,0
118,1960.82,1,5662,1,1,6760.81,1,1,1,0,0,0,0,-42,11392,1,0,6103.73,1,1,1,0,0,0,0
118,1960.82,1,17062,1,0,7723.57,1,1,1,0,0,0,0,-42,11509,1,1,5909.26,1,1,1,0,0,0,0
118,1960.82,1,15937,1,1,5761.84,1,1,1,0,0,0,0,-42,11885,1,0,6145.35,1,1,1,0,0,0,0
118,1960.82,1,15619,1,0,7310.49,1,1,1,0,0,0,0,-42,12391,1,1,6341.97,1,1,1,0,0,0,0
118,1960.82,1,12664,1,0,11796.4,1,1,1,0,0,0,0,-42,13041,1,1,7105.35,1,1,1,0,0,0,0
118,1960.82,1,1648,1,0,8642.28,1,1,1,0,0,0,0,-42,13499,1,1,6171.19,1,1,1,0,0,0,0
118,1960.82,1,5548,1,1,7323.27,1,1,1,0,0,0,0,-42,14928,1,0,7148.73,1,1,1,0,0,0,0
118,1960.82,1,5921,1,1,5428.28,1,1,1,0,0,0,0,-42,16112,1,0,7212.73,1,1,1,0,0,0,0
118,1960.82,1,4878,0,1,6575.91,1,1,1,0,0,0,0,-42,16928,1,0,6262.37,1,1,1,0,0,0,0
118,1960.82,1,16260,1,0,7326.22,1,1,1,0,0,0,0,-42,17025,1,1,6381.37,1,1,1,0,0,0,0
119,1960.83,1,8625,1,1,7157.42,1,1,1,0,0,0,0,-42,382,1,0,11227.5,1,1,1,0,0,0,0
119,1960.83,1,6140,1,1,6786.12,1,1,1,0,0,0,0,-42,2112,1,0,6434.27,1,1,1,0,0,0,0
119,1960.83,1,714,1,0,6508.71,1,1,1,0,0,0,0,-42,2191,1,1,7234.79,1,1,1,0,0,0,0
119,1960.83,1,1793,1,0,8441.08,1,1,1,0,0,0,0,-42,2441,1,1,7193.11,1,1,1,0,0,0,0
119,1960.83,1,9757,1,1,6322.81,1,1,1,0,0,0,0,-42,3354,1,0,6358.71,1,1,1,0,0,0,0
119,1960.83,1,14574,1,0,11452.6,1,1,1,0,0,0,0,-42,4121,1,1,6780.71,1,1,1,0,0,0,0
119,1960.83,1,12823,1,1,6531.25,1,1,1,0,0,0,0,-42,5806,1,0,6889.48,1,1,1,0,0,0,0
119,1960.83,1,9903,1,1,6087.6,1,1,1,0,0,0,0,-42,5817,1,0,8658.18,1,1,1,0,0,0,0
119,1960.83,1,8722,1,1,7035.76,1,1,1,0,0,0,0,-42,5851,1,0,7179.13,1,1,1,0,0,0,0
119,1960.83,1,4398,1,0,6775.83,1,1,1,0,0,0,0,-42,8253,1,1,6373.38,1,1,1,0,0,0,0
119,1960.83,1,1109,0,0,6939.54,1,1,1,0,0,0,0,-42,8425,1,1,5861.25,1,1,1,0,0,0,0
119,1960.83,1,14091,1,1,6119.4,1,1,1,0,0,0,0,-42,9070,1,0,6225.42,1,1,1,0,0,0,0
119,1960.83,1,1231,1,0,8194.73,1,1,1,0,0,0,0,-42,10138,1,1,6510.16,1,1,1,0,0,0,0
119,1960.83,1,14469,1,0,10256.2,1,1,1,0,0,0,0,-42,10394,1,1,6571.72,1,1,1,0,0,0,0
119,1960.83,1,15658,1,1,6536.44,1,1,1,0,0,0,0,-42,10480,1,0,7189.53,1,1,1,0,0,0,0
119,1960.83,1,14573,1,0,9034.48,1,1,1,0,0,0,0,-42,10741,1,1,6947.18,1,1,1,0,0,0,0
119,1960.83,1,13,1,0,8304.42,1,1,1,0,0,0,0,-42,10784,1,1,6664.82,1,2,2,0,0,0,0
119,1960.83,1,1054,1,0,6804.3,1,1,1,0,0,0,0,-42,12662,1,1,6955.36,1,1,1,0,0,0,0
119,1960.83,1,5846,1,0,7426.87,1,1,1,0,0,0,0,-42,13403,1,1,5707.55,1,1,1,0,0,0,0
119,1960.83,1,7175,1,0,6228.95,1,1,1,0,0,0,0,-42,13547,1,1,7113.35,1,1,1,0,0,0,0
119,1960.83,1,4949,1,0,7925.53,1,1,1,0,0,0,0,-42,14162,1,1,5917.18,1,1,1,0,0,0,0
119,1960.83,1,12854,1,0,6330.95,1,1,1,0,0,0,0,-42,14738,1,1,5741.46,1,1,1,0,0,0,0
119,1960.83,1,6876,1,1,5840.47,1,1,1,0,0,0,0,-42,15912,1,0,6211.34,1,1,1,0,0,0,0
119,1960.83,1,14880,1,0,10562.3,1,1,1,0,0,0,0,-42,16492,1,1,6322.24,1,1,1,0,0,0,0
119,1960.83,1,12015,1,0,6380.66,1,1,1,0,0,0,0,-42,16735,1,1,6758.14,1,1,1,0,0,0,0
119,1960.83,1,8083,1,0,8741.27,1,1,1,0,0,0,0,-42,16877,1,1,6788.51,1,1,1,0,0,0,0
119,1960.83,1,6346,1,0,7524.78,1,1,1,0,0,0,0,-42,17210,1,1,6992.93,1,1,1,0,0,0,0
120,1960.83,1,1489,1,0,9331.72,1,1,1,0,0,0,0,-42,868,1,1,7184.82,1,1,1,0,0,0,0
120,1960.83,1,5770,1,0,8871.86,1,1,1,0,0,0,0,-42,977,1,1,6711.69,1,1,1,0,0,0,0
120,1960.83,1,5659,1,1,5909.8,1,1,1,0,0,0,0,-42,1503,1,0,6205.28,1,1,1,0,0,0,0
120,1960.83,1,9734,1,0,9572.71,1,1,1,0,0,0,0,-42,2028,1,1,6530.75,1,1,1,0,0,0,0
120,1960.83,1,2986,1,1,6309.44,1,1,1,0,0,0,0,-42,2825,1,0,6331.61,1,1,1,0,0,0,0
120,1960.83,1,4844,1,0,5952.09,1,1,1,0,0,0,0,-42,2883,1,1,5665.15,1,1,1,0,0,0,0
120,1960.83,1,4513,1,0,6337.41,1,1,1,0,0,0,0,-42,3347,1,1,6377.98,1,1,1,0,0,0,0
120,1960.83,1,3608,1,0,8127.87,1,1,1,0,0,0,0,-42,4283,1,1,6461.92,1,1,1,0,0,0,0
120,1960.83,1,11975,1,0,8560.25,1,1,1,0,0,0,0,-42,4346,1,1,6790.49,1,1,1,0,0,0,0
120,1960.83,1,1222,1,0,9196.54,1,1,1,0,0,0,0,-42,5790,1,1,5498.49,1,1,1,0,0,0,0
120,1960.83,1,16769,1,0,10468.5,1,2,2,0,0,0,0,-42,7164,1,1,6461.54,1,1,1,0,0,0,0
120,1960.83,1,1030,1,0,8839,1,1,1,0,0,0,0,-42,7291,1,1,6283.41,1,1,1,0,0,0,0
120,1960.83,1,12701,1,1,5738.78,1,1,1,0,0,0,0,-42,9062,1,0,6249.85,1,1,1,0,0,0,0
120,1960.83,1,10154,1,0,5796.23,1,1,1,0,0,0,0,-42,9870,1,1,5621.26,1,1,1,0,0,0,0
120,1960.83,1,16505,1,0,7755.39,1,1,1,0,0,0,0,-42,9997,1,1,6062.36,1,1,1,0,0,0,0
120,1960.83,1,16091,1,1,6791.45,1,1,1,0,0,0,0,-42,10014,1,0,7816.78,1,1,1,0,0,0,0
120,1960.83,1,3241,1,0,7566.22,1,1,1,0,0,0,0,-42,10872,1,1,5485.79,1,1,1,0,0,0,0
120,1960.83,1,6003,1,0,6381.42,1,1,1,0,0,0,0,-42,12237,1,1,6213.78,1,1,1,0,0,0,0
120,1960.83,1,17153,1,0,8378.31,1,1,1,0,0,0,0,-42,13852,1,1,7091.33,1,1,1,0,0,0,0
120,1960.83,1,792,1,0,7229.91,1,1,1,0,0,0,0,-42,14227,1,1,7182.71,1,1,1,0,0,0,0
120,1960.83,1,1351,1,1,6297.7,1,1,1,0,0,0,0,-42,15767,1,0,6096.26,1,1,1,0,0,0,0
120,1960.83,1,13838,1,1,6827.63,1,1,1,0,0,0,0,-42,17032,1,0,8280.58,1,1,1,0,0,0,0
121,1960.83,1,5764,1,0,7147.28,1,1,1,0,0,0,0,-42,1661,1,1,5695.56,1,1,1,0,0,0,0
121,1960.83,1,14960,1,0,7125.2,1,1,1,0,0,0,0,-42,2091,1,1,5954.91,1,1,1,0,0,0,0
121,1960.83,1,8799,1,0,6147.58,1,1,1,0,0,0,0,-42,2968,1,1,5655.72,1,1,1,0,0,0,0
121,1960.83,1,4093,1,1,9986.99,1,1,1,0,0,0,0,-42,3558,1,0,7146,1,1,1,0,0,0,0
121,1960.83,1,201,1,0,7569.82,1,1,1,0,0,0,0,-42,3658,1,1,6439.46,1,1,1,0,0,0,0
121,1960.83,1,12971,1,1,5980.97,1,2,2,0,0,0,0,-42,4825,1,0,8217.98,1,1,1,0,0,0,0
121,1960.83,1,3165,1,1,6937.04,1,1,1,0,0,0,0,-42,5029,1,0,10316.6,1,1,1,0,0,0,0
121,1960.83,1,15802,1,0,5860.2,1,1,1,0,0,0,0,-42,5511,1,1,6926.93,1,1,1,0,0,0,0
121,1960.83,1,2587,1,0,10931.1,1,1,1,0,0,0,0,-42,8237,1,1,6297.07,1,1,1,0,0,0,0
121,1960.83,1,10006,1,0,8540.71,1,1,1,0,0,0,0,-42,8873,1,1,6976.15,1,1,1,0,0,0,0
121,1960.83,1,13358,1,0,10647.7,1,2,2,0,0,0,0,-42,10615,1,1,9143.64,1,1,1,0,0,0,0
121,1960.83,1,4040,1,0,7539.66,1,1,1,0,0,0,0,-42,11042,1,1,7085.35,1,1,1,0,0,0,0
121,1960.83,1,9558,1,0,6070.04,1,1,1,0,0,0,0,-42,11175,1,1,5969.09,1,1,1,0,0,0,0
121,1960.83,1,9842,1,0,10131.6,1,1,1,0,0,0,0,-42,11176,1,1,6371.05,1,1,1,0,0,0,0
121,1960.83,1,13532,1,0,6724.66,1,1,1,0,0,0,0,-42,11281,1,1,6454.78,1,1,1,0,0,0,0
121,1960.83,1,4126,1,0,9954.84,1,1,1,0,0,0,0,-42,11364,1,1,7007.79,1,1,1,0,0,0,0
121,1960.83,1,7807,1,0,8879.46,1,1,1,0,0,0,0,-42,12320,1,1,6418.97,1,1,1,0,0,0,0
121,1960.83,1,1345,1,0,6448.36,1,1,1,0,0,0,0,-42,13418,1,1,7155.14,1,1,1,0,0,0,0
121,1960.83,1,4202,1,0,9387.54,1,1,1,0,0,0,0,-42,13492,1,1,6363.47,1,1,1,0,0,0,0
121,1960.83,1,7471,1,1,6696.3,1,1,1,0,0,0,0,-42,13667,1,0,9207.67,1,1,1,0,0,0,0
121,1960.83,1,9896,1,0,9853.36,1,1,1,0,0,0,0,-42,14754,1,1,6519.52,1,1,1,0,0,0,0
121,1960.83,1,4631,1,1,7173.43,1,1,1,0,0,0,0,-42,15919,1,0,6116.83,1,1,1,0,0,0,0
121,1960.83,1,4536,1,0,8207.28,1,1,1,0,0,0,0,-42,16294,1,1,6191.11,1,2,2,0,0,0,0
122,1960.83,1,2121,1,0,8685.27,1,1,1,0,0,0,0,-42,365,1,1,6963.61,1,1,1,0,0,0,0
122,1960.83,1,8493,1,1,5988.36,1,1,1,0,0,0,0,-42,495,1,0,5669.31,1,1,1,0,0,0,0
122,1960.83,1,17303,1,1,6769.14,1,1,1,0,0,0,0,-42,1252,1,0,13384.6,1,1,1,0,0,0,0
122,1960.83,1,11166,1,0,6747.35,1,1,1,0,0,0,0,-42,1711,1,1,6320.85,1,1,1,0,0,0,0
122,1960.83,1,5978,1,1,6001.06,1,1,1,0,0,0,0,-42,1911,1,0,7182.5,1,1,1,0,0,0,0
122,1960.83,1,15250,1,0,5252.59,1,1,1,0,0,0,0,-42,1920,1,1,6937.1,1,1,1,0,0,0,0
122,1960.83,1,7475,1,1,5694.79,1,2,2,0,0,0,0,-42,2564,1,0,5817.47,1,1,1,0,0,0,0
122,1960.83,1,3797,1,0,8696.2,1,2,2,0,0,0,0,-42,4531,1,1,6053.91,1,1,1,0,0,0,0
122,1960.83,1,10237,1,0,8030.18,1,1,1,0,0,0,0,-42,4858,1,1,5881.6,1,1,1,0,0,0,0
122,1960.83,1,16928,1,0,6262.37,1,1,1,0,0,0,0,-42,4878,1,1,6575.91,1,1,1,0,0,0,0
122,1960.83,1,6475,1,1,7040.01,1,1,1,0,0,0,0,-42,4942,1,0,5900.42,1,1,1,0,0,0,0
122,1960.83,1,10119,1,0,10247.7,1,1,1,0,0,0,0,-42,5905,1,1,6982.81,1,1,1,0,0,0,0
122,1960.83,1,15401,1,1,4931.9,1,1,1,0,0,0,0,-42,6430,1,0,6401.98,1,1,1,0,0,0,0
122,1960.83,1,13718,1,0,6315.24,1,1,1,0,0,0,0,-42,8008,1,1,6426.13,1,1,1,0,0,0,0
122,1960.83,1,12395,1,1,6299.37,1,1,1,0,0,0,0,-42,8774,1,0,9689.21,1,1,1,0,0,0,0
122,1960.83,1,4771,1,0,7684.42,1,1,1,0,0,0,0,-42,8849,1,1,5904.37,1,1,1,0,0,0,0
122,1960.83,1,2309,1,1,6757.11,1,1,1,0,0,0,0,-42,11128,1,0,6655.84,1,1,1,0,0,0,0
122,1960.83,1,14103,1,0,9851.49,1,1,1,0,0,0,0,-42,11605,1,1,6828.19,1,1,1,0,0,0,0
122,1960.83,1,9851,1,0,7872.72,1,1,1,0,0,0,0,-42,11623,1,1,7195.03,1,1,1,0,0,0,0
122,1960.83,1,6712,1,1,5485.9,1,1,1,0,0,0,0,-42,11740,1,0,6711.77,1,1,1,0,0,0,0
122,1960.83,1,9614,1,0,8095.57,1,1,1,0,0,0,0,-42,12235,1,1,5982.16,1,1,1,0,0,0,0
122,1960.83,1,9698,1,0,11277,1,1,1,0,0,0,0,-42,13905,1,1,6856.43,1,1,1,0,0,0,0
122,1960.83,1,6160,1,0,9994.92,1,1,1,0,0,0,0,-42,15087,1,1,6778.33,1,1,1,0,0,0,0
122,1960.83,1,4639,1,0,7277.79,1,1,1,0,0,0,0,-42,15408,1,1,7089.51,1,1,1,0,0,0,0
122,1960.83,1,13502,1,1,5706.87,1,1,1,0,0,0,0,-42,15608,1,0,10034,1,1,1,0,0,0,0
122,1960.83,1,7040,1,0,5566.21,1,1,1,0,0,0,0,-42,16683,1,1,6641.77,1,1,1,0,0,0,0
123,1960.84,1,11099,1,0,8178.87,1,1,1,0,0,0,0,-42,1534,1,1,6180.04,1,1,1,0,0,0,0
123,1960.84,1,1765,1,0,5785.15,1,1,1,0,0,0,0,-42,3084,1,1,6860.65,1,1,1,0,0,0,0
123,1960.84,1,14254,1,1,7166.83,1,1,1,0,0,0,0,-42,3869,1,0,5944.96,1,1,1,0,0,0,0
123,1960.84,1,13075,1,1,6192.97,1,1,1,0,0,0,0,-42,5138,1,0,8220.22,1,1,1,0,0,0,0
123,1960.84,1,16155,1,0,6354.14,1,1,1,0,0,0,0,-42,5306,1,1,6347.2,1,1,1,0,0,0,0
123,1960.84,1,11392,1,0,6103.73,1,1,1,0,0,0,0,-42,5662,1,1,6760.81,1,1,1,0,0,0,0
123,1960.84,1,4885,1,1,5908.19,1,1,1,0,0,0,0,-42,5852,1,0,6350.22,1,1,1,0,0,0,0
123,1960.84,1,16125,1,1,7570.61,1,1,1,0,0,0,0,-42,8195,1,0,6245.75,1,1,1,0,0,0,0
123,1960.84,1,10459,1,0,6189.41,1,1,1,0,0,0,0,-42,8273,1,1,6074.26,1,1,1,0,0,0,0
123,1960.84,1,5851,1,0,7179.13,1,1,1,0,0,0,0,-42,8722,1,1,7035.76,1,1,1,0,0,0,0
123,1960.84,1,7377,1,0,8129.89,1,1,1,0,0,0,0,-42,9805,1,1,6674.59,1,1,1,0,0,0,0
123,1960.84,1,13055,1,1,7918.63,1,1,1,0,0,0,0,-42,13522,1,0,7052.19,1,1,1,0,0,0,0
123,1960.84,1,13408,1,1,6245.65,1,1,1,0,0,0,0,-42,15680,1,0,5535.54,1,1,1,0,0,0,0
123,1960.84,1,11509,1,1,5909.26,1,1,1,0,0,0,0,-42,17062,1,0,7723.57,1,1,1,0,0,0,0
123,1960.84,1,9046,1,1,7199.52,1,1,1,0,0,0,0,-42,17141,1,0,9047.96,1,1,1,0,0,0,0
124,1960.84,1,10152,1,1,8575.77,1,1,1,0,0,0,0,-42,387,1,0,6066.12,1,1,1,0,0,0,0
124,1960.84,1,17096,1,1,5411.39,1,1,1,0,0,0,0,-42,695,1,0,5815.85,1,1,1,0,0,0,0
124,1960.84,1,3903,1,1,6229.94,1,1,1,0,0,0,0,-42,2296,1,0,6947.81,1,1,1,0,0,0,0
124,1960.84,1,12529,1,1,5526.1,1,2,2,0,0,0,0,-42,2432,1,0,6048.57,1,1,1,0,0,0,0
124,1960.84,1,12984,1,1,6936.84,1,1,1,0,0,0,0,-42,4271,1,0,5933.2,1,1,1,0,0,0,0
124,1960.84,1,16699,1,0,6642.28,1,1,1,0,0,0,0,-42,5125,1,1,6694.16,1,1,1,0,0,0,0
124,1960.84,1,10690,1,1,5589.24,1,1,1,0,0,0,0,-42,5590,1,0,8532.91,1,1,1,0,0,0,0
124,1960.84,1,3468,1,0,7469.72,1,1,1,0,0,0,0,-42,7074,1,1,6313.84,1,1,1,0,0,0,0
124,1960.84,1,13363,1,0,9265.71,1,1,1,0,0,0,0,-42,8268,1,1,6493.8,1,1,1,0,0,0,0
124,1960.84,1,12117,1,0,7260.8,1,1,1,0,0,0,0,-42,8422,1,1,5601.18,1,1,1,0,0,0,0
124,1960.84,1,3951,1,1,7020.06,1,1,1,0,0,0,0,-42,9536,1,0,7120.3,1,1,1,0,0,0,0
124,1960.84,1,12896,1,1,7194.26,1,1,1,0,0,0,0,-42,9839,1,0,9729.32,1,1,1,0,0,0,0
124,1960.84,1,5817,1,0,8658.18,1,1,1,0,0,0,0,-42,9903,1,1,6087.6,1,1,1,0,0,0,0
124,1960.84,1,12307,1,1,7794.83,1,1,1,0,0,0,0,-42,9983,1,0,7275.79,1,1,1,0,0,0,0
124,1960.84,1,7173,1,1,7043.11,1,1,1,0,0,0,0,-42,10376,1,0,7151.61,1,1,1,0,0,0,0
124,1960.84,1,7651,1,0,9503.73,1,1,1,0,0,0,0,-42,10753,1,1,5957.71,1,1,1,0,0,0,0
124,1960.84,1,1406,1,1,9061.98,1,1,1,0,0,0,0,-42,11268,1,0,6180.94,1,1,1,0,0,0,0
124,1960.84,1,16735,1,1,6758.14,1,1,1,0,0,0,0,-42,12015,1,0,6380.66,1,1,1,0,0,0,0
124,1960.84,1,1045,1,1,6238.59,1,1,1,0,0,0,0,-42,12581,1,0,7300.95,1,1,1,0,0,0,0
124,1960.84,1,11281,1,1,6454.78,1,1,1,0,0,0,0,-42,13532,1,0,6724.66,1,1,1,0,0,0,0
124,1960.84,1,6977,1,0,8372.96,1,1,1,0,0,0,0,-42,15555,1,1,6954.84,1,1,1,0,0,0,0
124,1960.84,1,5511,1,1,6926.93,1,1,1,0,0,0,0,-42,15802,1,0,5860.2,1,1,1,0,0,0,0
124,1960.84,1,5262,1,1,7088.81,1,1,1,0,0,0,0,-42,16135,1,0,9976.82,1,1,1,0,0,0,0
125,1960.84,1,3573,1,1,6447.52,1,1,1,0,0,0,0,-42,503,1,0,9761.85,1,1,1,0,0,0,0
125,1960.84,1,11067,1,0,10943.2,1,1,1,0,0,0,0,-42,666,1,1,5916.56,1,1,1,0,0,0,0
125,1960.84,1,2410,1,0,7336.71,1,1,1,0,0,0,0,-42,938,1,1,5892.86,1,1,1,0,0,0,0
125,1960.84,1,14160,1,1,7273.78,1,1,1,0,0,0,0,-42,4594,1,0,5523.25,1,1,1,0,0,0,0
125,1960.84,1,9106,1,0,8889.35,1,1,1,0,0,0,0,-42,5280,1,1,6650.42,1,1,1,0,0,0,0
125,1960.84,1,11336,1,0,7847.66,1,1,1,0,0,0,0,-42,5655,1,1,7153.17,1,1,1,0,0,0,0
125,1960.84,1,11321,1,0,8526.59,1,1,1,0,0,0,0,-42,5912,1,1,5933.84,1,1,1,0,0,0,0
125,1960.84,1,6280,1,0,9239.38,1,1,1,0,0,0,0,-42,5914,1,1,7249.98,1,1,1,0,0,0,0
125,1960.84,1,13667,1,0,9207.67,1,1,1,0,0,0,0,-42,7471,1,1,6696.3,1,1,1,0,0,0,0
125,1960.84,1,495,1,0,5669.31,1,1,1,0,0,0,0,-42,8493,1,1,5988.36,1,1,1,0,0,0,0
125,1960.84,1,5830,1,1,6606.32,1,1,1,0,0,0,0,-42,8787,1,0,5979.77,1,1,1,0,0,0,0
125,1960.84,1,9134,1,1,6046.66,1,1,1,0,0,0,0,-42,9095,1,0,12680.9,1,1,1,0,0,0,0
125,1960.84,1,9072,1,0,7123.35,1,1,1,0,0,0,0,-42,10494,1,1,7775.89,1,1,1,0,0,0,0
125,1960.84,1,4429,1,0,8949.33,1,1,1,0,0,0,0,-42,12569,1,1,5537.49,1,1,1,0,0,0,0
125,1960.84,1,8194,1,0,8371.15,1,1,1,0,0,0,0,-42,14253,1,1,7031.84,1,1,1,0,0,0,0
125,1960.84,1,7619,1,0,8225.24,1,1,1,0,0,0,0,-42,14589,1,1,5901.47,1,1,1,0,0,0,0
125,1960.84,1,7080,1,0,7391.45,1,1,1,0,0,0,0,-42,15778,1,1,6080.46,1,1,1,0,0,0,0
125,1960.84,1,16353,1,0,8095.32,1,1,1,0,0,0,0,-42,16000,1,1,5494.29,1,1,1,0,0,0,0
125,1960.84,1,15062,1,0,9664.41,1,1,1,0,0,0,0,-42,16130,1,1,6067.38,1,1,1,0,0,0,0
125,1960.84,1,15072,1,0,9791.46,1,1,1,0,0,0,0,-42,17238,1,1,7158.79,1,1,1,0,0,0,0
