Rel_ID,Rel_start_time,Rel_scheduled_end_time,Rel_type (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Original_node_ID,Current_node_ID,A_ID,A_is_infected,A_gender,A_age,A_total_num_active_rels,A_num_active_TRANSITORY_rels,A_num_active_INFORMAL_rels,A_num_active_MARITAL_rels,A_num_active_COMMERCIAL_rels,A_num_lifetime_rels,A_num_rels_last_6_mo,A_extra_relational_bitmask,A_is_circumcised,A_has_STI_coinfection,A_is_superspreader,A_CascadeState,A_HasSTI,A_Risk,B_ID,B_is_infected,B_gender,B_age,B_total_num_active_rels,B_num_active_TRANSITORY_rels,B_num_active_INFORMAL_rels,B_num_active_MARITAL_rels,B_num_active_COMMERCIAL_rels,B_num_lifetime_rels,B_num_rels_last_6_mo,B_extra_relational_bitmask,B_is_circumcised,B_has_STI_coinfection,B_is_superspreader,B_CascadeState,B_HasSTI,B_Risk
1457,26310.3,26544.2,1,1,1,968,0,0,16.25,1,0,1,0,0,1,1,10,0,0,0,None,NO,MEDIUM,920,0,1,17.8333,2,0,1,1,0,2,1,10,0,0,0,None,NO,MEDIUM
1458,26310.3,26986.5,1,1,1,376,0,0,42.3335,1,0,1,0,0,4,1,10,0,0,0,None,NO,MEDIUM,619,0,1,28.3333,2,0,2,0,0,7,1,10,0,0,0,None,NO,MEDIUM
1459,26310.3,28813.2,2,1,1,622,0,0,28.3333,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM,647,0,1,27,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM
1460,26340.7,27472.6,1,1,1,916,0,0,18,1,0,1,0,0,1,1,10,0,0,0,None,NO,MEDIUM,804,0,1,21.5833,1,0,1,0,0,2,1,10,0,0,0,None,NO,MEDIUM
1461,26340.7,30481.8,2,1,1,453,0,0,37.4168,2,0,1,1,0,9,2,10,0,0,0,None,NO,MEDIUM,564,0,1,31,1,0,0,1,0,7,1,10,0,0,0,None,NO,MEDIUM
1462,26371.1,29147,2,1,1,669,0,0,26.0833,1,0,0,1,0,5,1,10,0,0,0,None,NO,MEDIUM,764,0,1,22.9166,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM
1463,26371.1,26709.2,2,1,1,344,0,0,44.4169,2,0,1,1,0,4,1,10,0,0,0,None,NO,MEDIUM,418,0,1,39.5835,1,0,0,1,0,9,1,10,0,0,0,None,NO,MEDIUM
1464,26371.1,28901.3,2,1,1,632,0,0,28,2,0,1,1,0,6,1,10,0,0,0,None,NO,MEDIUM,643,0,1,27.5,1,0,0,1,0,5,1,10,0,0,0,None,NO,MEDIUM
1465,26371.1,29071.9,2,1,1,259,0,0,50.8334,2,0,1,1,0,7,2,10,0,0,0,None,NO,MEDIUM,246,0,1,51.75,1,0,0,1,0,5,1,10,0,0,0,None,NO,MEDIUM
1466,26371.1,34988.2,2,1,1,234,0,0,53.25,1,0,0,1,0,4,1,10,0,0,0,None,NO,MEDIUM,254,0,1,51.0834,1,0,0,1,0,7,1,10,0,0,0,None,NO,MEDIUM
1467,26401.5,26645.1,0,1,1,281,0,0,48.7501,1,1,0,0,0,9,1,10,0,0,0,None,NO,MEDIUM,312,0,1,46.2502,1,1,0,0,0,7,1,10,0,0,0,None,NO,MEDIUM
1468,26401.5,26998.4,0,1,1,769,0,0,22.9166,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM,905,0,1,18.6666,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM
1469,26401.5,30532.4,2,1,1,671,0,0,26.0833,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM,842,0,1,20.4166,2,0,1,1,0,4,1,10,0,0,0,None,NO,MEDIUM
1470,26431.9,26759.3,0,1,1,848,0,0,20.3333,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM,930,0,1,17.8333,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM
1471,26431.9,26694.5,0,1,1,861,0,0,20.0833,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM,652,0,1,27.1667,1,1,0,0,0,4,1,10,0,0,0,None,NO,MEDIUM
1472,26431.9,26875.9,1,1,1,511,0,0,34.1667,2,0,2,0,0,5,1,10,0,0,0,None,NO,MEDIUM,915,0,1,18.25,1,0,1,0,0,2,1,10,0,0,0,None,NO,MEDIUM
1473,26431.9,28500.6,2,1,1,486,0,0,35.2501,2,0,1,1,0,6,1,10,0,0,0,None,NO,MEDIUM,865,0,1,19.8333,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM
1474,26462.4,28186.9,2,1,1,821,0,0,21.25,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,668,0,1,26.4167,1,0,0,1,0,5,1,10,0,0,0,None,NO,MEDIUM
1475,26462.4,30029.7,2,1,1,819,0,0,21.3333,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,933,0,1,17.75,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
1476,26462.4,28601,2,1,1,285,0,0,48.5834,1,0,0,1,0,6,1,10,0,0,0,None,NO,MEDIUM,337,0,1,45.1669,2,0,1,1,0,5,1,10,0,0,0,None,NO,MEDIUM
1477,26462.4,29801.4,2,1,1,401,0,0,41.0001,2,0,1,1,0,8,1,10,0,0,0,None,NO,MEDIUM,419,0,1,39.5001,2,0,1,1,0,10,1,10,0,0,0,None,NO,MEDIUM
1478,26492.8,26817.3,1,1,1,432,0,0,38.8335,1,0,1,0,0,7,1,10,0,0,0,None,NO,MEDIUM,501,0,1,34.8334,1,0,1,0,0,2,1,10,0,0,0,None,NO,MEDIUM
1479,26523.2,27978.9,1,1,1,422,0,0,39.5835,2,0,2,0,0,7,1,10,0,0,0,None,NO,MEDIUM,835,0,1,21,1,0,1,0,0,4,1,10,0,0,0,None,NO,MEDIUM
1480,26523.2,27105.8,1,1,1,492,0,0,35.0834,2,0,2,0,0,5,1,10,0,0,0,None,NO,MEDIUM,594,0,1,30.25,2,0,2,0,0,5,1,10,0,0,0,None,NO,MEDIUM
1481,26523.2,30313,2,1,1,803,0,0,22.0833,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,942,0,1,17.6666,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
1482,26523.2,31883,2,1,1,517,0,0,34.2501,2,0,1,1,0,11,1,10,0,0,0,None,NO,MEDIUM,637,0,1,28.1667,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM
1483,26523.2,31035.4,2,1,1,237,0,0,53.3333,1,0,0,1,0,4,1,10,0,0,0,None,NO,MEDIUM,287,0,1,48.6668,1,0,0,1,0,9,1,10,0,0,0,None,NO,MEDIUM
1484,26553.6,27263.9,1,1,1,212,0,0,56.5833,2,0,2,0,0,7,1,10,0,0,0,None,NO,MEDIUM,547,0,1,32.5001,1,0,1,0,0,4,1,10,0,0,0,None,NO,MEDIUM
1485,26553.6,26770.9,1,1,1,562,0,0,31.6667,2,0,2,0,0,7,1,10,0,0,0,None,NO,MEDIUM,942,0,1,17.75,2,0,1,1,0,2,2,10,0,0,0,None,NO,MEDIUM
1486,26553.6,27426.6,1,1,1,876,0,0,19.9166,1,0,1,0,0,2,1,10,0,0,0,None,NO,MEDIUM,621,0,1,29,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM
1487,26584,26712.5,0,1,1,374,0,0,43.1668,2,1,1,0,0,12,1,10,0,0,0,None,NO,MEDIUM,733,0,1,24.5833,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM
1488,26584,26629.8,0,1,1,514,0,0,34.5001,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM,743,0,1,24.1666,1,1,0,0,0,4,1,10,0,0,0,None,NO,MEDIUM
1489,26614.4,26768.5,0,1,1,986,0,0,16.5,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM,973,0,1,16.9166,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM
1490,26614.4,27460.2,2,1,1,244,0,0,52.8334,1,0,0,1,0,8,1,10,0,0,0,None,NO,MEDIUM,253,0,1,51.75,1,0,0,1,0,7,1,10,0,0,0,None,NO,MEDIUM
1491,26644.8,26934.8,1,1,1,633,0,0,28.6667,1,0,1,0,0,4,1,10,0,0,0,None,NO,MEDIUM,607,0,1,29.9167,1,0,1,0,0,2,1,10,0,0,0,None,NO,MEDIUM
1492,26644.8,26693.4,1,1,1,1017,0,0,15.6667,1,0,1,0,0,1,1,10,0,0,0,None,NO,MEDIUM,971,0,1,17.0833,2,0,1,1,0,2,1,10,0,0,0,None,NO,MEDIUM
1493,26644.8,27447.7,2,1,1,850,0,0,20.9166,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,1026,0,1,15.4167,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
1494,26644.8,33528.6,2,1,1,331,0,0,45.7502,1,0,0,1,0,9,1,10,0,0,0,None,NO,MEDIUM,425,0,1,39.9168,1,0,0,1,0,3,1,10,0,0,0,None,NO,MEDIUM
1495,26644.8,27753.8,2,1,1,483,0,0,36.0001,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM,416,0,1,40.4168,1,0,0,1,0,5,1,10,0,0,0,None,NO,MEDIUM
1496,26675.3,26777,0,1,1,723,0,0,25.1666,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM,737,0,1,24.6666,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM
1497,26675.3,27341.3,0,1,1,995,0,0,16.4167,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM,746,0,1,24.3333,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM
1498,26675.3,27458.7,2,1,1,849,0,0,21,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,1010,0,1,16,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
1499,26705.7,26892,0,1,1,642,0,0,28.5,1,1,0,0,0,5,1,10,0,0,0,None,NO,MEDIUM,739,0,1,24.6666,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM
1500,26705.7,26872.7,0,1,1,579,0,0,31.4167,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM,672,0,1,26.9167,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM
1501,26705.7,26773.2,0,1,1,921,0,0,18.8333,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM,998,0,1,16.4167,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM
1502,26705.7,27305.7,1,1,1,602,0,0,30.3334,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM,730,0,1,25,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM
1503,26705.7,27514.6,1,1,1,187,0,0,60.1665,1,0,1,0,0,8,1,10,0,0,0,None,NO,MEDIUM,194,0,1,59.0832,1,0,1,0,0,7,1,10,0,0,0,None,NO,MEDIUM
1504,26705.7,27013.9,1,1,1,333,0,0,45.9168,1,0,1,0,0,9,1,10,0,0,0,None,NO,MEDIUM,505,0,1,35.1668,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM
1505,26705.7,27200.9,1,1,1,376,0,0,43.4168,2,0,2,0,0,5,1,10,0,0,0,None,NO,MEDIUM,547,0,1,32.9167,2,0,2,0,0,5,2,10,0,0,0,None,NO,MEDIUM
1506,26705.7,27354.5,1,1,1,432,0,0,39.4168,2,0,2,0,0,8,1,10,0,0,0,None,NO,MEDIUM,696,0,1,26.1667,1,0,1,0,0,4,1,10,0,0,0,None,NO,MEDIUM
1507,26705.7,28087.7,2,1,1,212,0,0,56.9999,3,0,2,1,0,8,2,10,0,0,0,None,NO,MEDIUM,137,0,1,67.9164,1,0,0,1,0,8,1,10,0,0,0,None,NO,MEDIUM
1508,26736.1,27410.5,0,1,1,932,0,0,18.5,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM,804,0,1,22.6666,2,1,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM
1509,26736.1,26915.1,0,1,1,558,0,0,32.4167,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM,765,0,1,23.9166,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM
1510,26736.1,27186.3,0,1,1,895,0,0,19.9166,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM,835,0,1,21.5833,2,1,1,0,0,5,1,10,0,0,0,None,NO,MEDIUM
1511,26736.1,26920.1,0,1,1,783,0,0,23.5,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM,909,0,1,19.4166,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM
1512,26736.1,26738.9,1,1,1,602,0,0,30.4167,2,0,2,0,0,4,2,10,0,0,0,None,NO,MEDIUM,998,0,1,16.5,2,1,1,0,0,2,2,10,0,0,0,None,NO,MEDIUM
1513,26736.1,27294.7,1,1,1,499,0,0,35.5001,1,0,1,0,0,6,1,10,0,0,0,None,NO,MEDIUM,668,0,1,27.1667,2,0,1,1,0,6,1,10,0,0,0,None,NO,MEDIUM
1514,26736.1,27340.9,2,1,1,228,0,0,55.1666,1,0,0,1,0,9,1,10,0,0,0,None,NO,MEDIUM,330,0,1,46.0002,1,0,0,1,0,7,1,10,0,0,0,None,NO,MEDIUM
1515,26736.1,29140.2,2,1,1,157,0,0,65.4997,2,0,1,1,0,10,1,10,0,0,0,None,NO,MEDIUM,214,0,1,56.5833,1,0,0,1,0,8,1,10,0,0,0,None,NO,MEDIUM
1516,26766.5,27092.1,0,1,1,780,0,0,23.6666,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM,784,0,1,23.5833,2,1,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM
1517,26766.5,27233.2,2,1,1,901,0,0,19.8333,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,1127,0,1,13,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
1518,26796.9,26899.9,0,1,1,868,0,0,20.8333,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM,725,0,1,25.5,1,1,0,0,0,5,1,10,0,0,0,None,NO,MEDIUM
1519,26796.9,28740.5,2,1,1,511,0,0,35.1668,3,0,2,1,0,6,1,10,0,0,0,None,NO,MEDIUM,501,0,1,35.6668,2,0,1,1,0,3,1,10,0,0,0,None,NO,MEDIUM
1520,26796.9,30506.3,2,1,1,492,0,0,35.8334,2,0,1,1,0,6,1,10,0,0,0,None,NO,MEDIUM,470,0,1,37.4168,2,0,1,1,0,6,1,10,0,0,0,None,NO,MEDIUM
1521,26827.3,26849.7,0,1,1,624,0,0,29.6667,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM,675,0,1,27.1667,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM
1522,26827.3,27336.8,0,1,1,980,0,0,17.3333,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM,941,0,1,18.5,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM
1523,26827.3,27335.8,1,1,1,432,0,0,39.7501,2,0,2,0,0,9,2,10,0,0,0,None,NO,MEDIUM,866,0,1,20.9166,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM
1524,26827.3,31783.7,2,1,1,794,0,0,23.3333,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM,973,0,1,17.5,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM
1525,26827.3,28358.1,2,1,1,164,0,0,64.7498,1,0,0,1,0,9,1,10,0,0,0,None,NO,MEDIUM,138,0,1,68.1664,1,0,0,1,0,9,1,10,0,0,0,None,NO,MEDIUM
1526,26827.3,30174.9,2,1,1,281,0,0,49.9167,1,0,0,1,0,10,1,10,0,0,0,None,NO,MEDIUM,239,0,1,54.0833,1,0,0,1,0,9,1,10,0,0,0,None,NO,MEDIUM
1527,26857.8,27444.5,1,1,1,261,0,0,51.75,1,0,1,0,0,13,1,10,0,0,0,None,NO,MEDIUM,233,0,1,54.6666,2,0,1,1,0,8,1,10,0,0,0,None,NO,MEDIUM
1528,26857.8,27175.8,1,1,1,716,0,0,26,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM,1058,0,1,15.1667,1,0,1,0,0,1,1,10,0,0,0,None,NO,MEDIUM
1529,26857.8,29991.5,2,1,1,840,0,0,21.8333,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,1058,0,1,15.1667,2,0,1,1,0,2,2,10,0,0,0,None,NO,MEDIUM
1530,26857.8,29544.6,2,1,1,144,0,0,67.2497,1,0,0,1,0,7,1,10,0,0,0,None,NO,MEDIUM,172,0,1,62.7498,2,0,1,1,0,9,1,10,0,0,0,None,NO,MEDIUM
1531,26857.8,28597.8,2,1,1,187,0,0,60.5832,2,0,1,1,0,9,2,10,0,0,0,None,NO,MEDIUM,451,0,1,39.0835,1,0,0,1,0,5,1,10,0,0,0,None,NO,MEDIUM
1532,26857.8,30706.8,2,1,1,487,0,0,36.3334,3,0,2,1,0,6,1,10,0,0,0,None,NO,MEDIUM,515,0,1,35.1668,1,0,0,1,0,4,1,10,0,0,0,None,NO,MEDIUM
1533,26888.2,27213.1,0,1,1,716,0,0,26.0833,2,1,1,0,0,4,2,10,0,0,0,None,NO,MEDIUM,943,0,1,18.6666,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM
1534,26888.2,28246.6,1,1,1,716,0,0,26.0833,3,1,2,0,0,5,3,10,0,0,0,None,NO,MEDIUM,625,0,1,29.6667,2,0,1,1,0,3,1,10,0,0,0,None,NO,MEDIUM
1535,26918.6,26964.3,0,1,1,514,0,0,35.4168,1,1,0,0,0,4,1,10,0,0,0,None,NO,MEDIUM,571,0,1,32.3334,1,1,0,0,0,7,1,10,0,0,0,None,NO,MEDIUM
1536,26918.6,30864.5,2,1,1,790,0,0,23.6666,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM,1035,0,1,15.8333,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
1537,26918.6,29207.9,2,1,1,293,0,0,49.0001,1,0,0,1,0,7,1,10,0,0,0,None,NO,MEDIUM,408,0,1,41.7502,1,0,0,1,0,5,1,10,0,0,0,None,NO,MEDIUM
1538,26918.6,27874.4,2,1,1,432,0,0,40.0001,3,0,2,1,0,10,2,10,0,0,0,None,NO,MEDIUM,505,0,1,35.7501,2,0,1,1,0,4,1,10,0,0,0,None,NO,MEDIUM
1539,26949,27861.4,1,1,1,304,0,0,48.4168,2,0,2,0,0,3,1,10,0,0,0,None,NO,MEDIUM,882,0,1,20.8333,1,0,1,0,0,2,1,10,0,0,0,None,NO,MEDIUM
1540,26949,27675.6,1,1,1,579,0,0,32.0834,1,0,1,0,0,4,1,10,0,0,0,None,NO,MEDIUM,554,0,1,33.0834,1,0,1,0,0,6,1,10,0,0,0,None,NO,MEDIUM
1541,26979.4,27011.5,0,1,1,583,0,0,32.0001,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM,597,0,1,31.3334,1,1,0,0,0,7,1,10,0,0,0,None,NO,MEDIUM
1542,26979.4,28125.4,0,1,1,814,0,0,22.9166,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM,983,0,1,17.6666,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM
1543,26979.4,27966.5,2,1,1,243,0,0,54,1,0,0,1,0,14,1,10,0,0,0,None,NO,MEDIUM,220,0,1,56.7499,1,0,0,1,0,6,1,10,0,0,0,None,NO,MEDIUM
1544,26979.4,33719,2,1,1,460,0,0,38.7501,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM,547,0,1,33.6667,3,0,2,1,0,6,1,10,0,0,0,None,NO,MEDIUM
1545,27009.8,27326.1,1,1,1,263,0,0,51.9167,1,0,1,0,0,10,1,10,0,0,0,None,NO,MEDIUM,571,0,1,32.5834,1,0,1,0,0,8,2,10,0,0,0,None,NO,MEDIUM
1546,27009.8,27383.2,1,1,1,769,0,0,24.5833,1,0,1,0,0,4,1,10,0,0,0,None,NO,MEDIUM,1019,0,1,16.5833,1,0,1,0,0,1,1,10,0,0,0,None,NO,MEDIUM
1547,27009.8,28460.1,2,1,1,422,0,0,40.9168,3,0,2,1,0,8,1,10,0,0,0,None,NO,MEDIUM,468,0,1,38.1668,1,0,0,1,0,7,1,10,0,0,0,None,NO,MEDIUM
1548,27009.8,31725.7,2,1,1,530,0,0,34.6667,2,0,1,1,0,4,1,10,0,0,0,None,NO,MEDIUM,607,0,1,30.9167,1,0,0,1,0,3,1,10,0,0,0,None,NO,MEDIUM
1549,27040.3,27077.4,0,1,1,833,0,0,22.5833,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM,696,0,1,27.0833,2,1,1,0,0,5,1,10,0,0,0,None,NO,MEDIUM
1550,27040.3,27171,1,1,1,248,0,0,53.5,1,0,1,0,0,6,1,10,0,0,0,None,NO,MEDIUM,587,0,1,31.9167,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM
1551,27040.3,28262.8,1,1,1,499,0,0,36.3334,2,0,2,0,0,7,1,10,0,0,0,None,NO,MEDIUM,470,0,1,38.0835,3,0,2,1,0,7,1,10,0,0,0,None,NO,MEDIUM
1552,27070.7,27392.6,0,1,1,333,0,0,46.9168,1,1,0,0,0,10,1,10,0,0,0,None,NO,MEDIUM,605,0,1,31.1667,1,1,0,0,0,4,1,10,0,0,0,None,NO,MEDIUM
1553,27070.7,27214.5,0,1,1,783,0,0,24.4166,1,1,0,0,0,3,1,10,0,0,0,None,NO,MEDIUM,755,0,1,25.1666,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM
1554,27070.7,27435.5,1,1,1,388,0,0,43.7502,1,0,1,0,0,5,1,10,0,0,0,None,NO,MEDIUM,626,0,1,30.1667,1,0,1,0,0,4,1,10,0,0,0,None,NO,MEDIUM
1555,27070.7,28449.4,1,1,1,386,0,0,43.8335,2,0,2,0,0,8,1,10,0,0,0,None,NO,MEDIUM,554,0,1,33.4167,2,0,2,0,0,7,2,10,0,0,0,None,NO,MEDIUM
1556,27070.7,27141.5,1,1,1,579,0,0,32.4167,2,0,2,0,0,5,2,10,0,0,0,None,NO,MEDIUM,930,0,1,19.5833,1,0,1,0,0,2,1,10,0,0,0,None,NO,MEDIUM
1557,27070.7,29726.5,2,1,1,673,0,0,27.9167,1,0,0,1,0,3,1,10,0,0,0,None,NO,MEDIUM,688,0,1,27.4167,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM
1558,27070.7,30855.5,2,1,1,816,0,0,23.0833,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM,866,0,1,21.5833,2,0,1,1,0,4,1,10,0,0,0,None,NO,MEDIUM
1559,27101.1,27493,0,1,1,473,0,0,37.9168,1,1,0,0,0,6,1,10,0,0,0,None,NO,MEDIUM,652,0,1,29,1,1,0,0,0,5,1,10,0,0,0,None,NO,MEDIUM
1560,27101.1,27946.1,1,1,1,388,0,0,43.8335,2,0,2,0,0,6,2,10,0,0,0,None,NO,MEDIUM,365,0,1,45.4168,2,0,2,0,0,7,1,10,0,0,0,None,NO,MEDIUM
1561,27101.1,27271.7,1,1,1,563,0,0,33.1667,1,0,1,0,0,2,1,10,0,0,0,None,NO,MEDIUM,1134,0,1,13.75,1,0,1,0,0,1,1,10,0,0,0,None,NO,MEDIUM
1562,27101.1,28083.9,2,1,1,823,0,0,23,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,938,0,1,19.3333,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
1563,27101.1,31515.5,2,1,1,830,0,0,22.8333,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,952,0,1,19,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM
1564,27131.5,27564,0,1,1,769,0,0,24.9166,2,1,1,0,0,5,2,10,0,0,0,None,NO,MEDIUM,860,0,1,22,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM
1565,27131.5,28352.8,1,1,1,374,0,0,44.6669,1,0,1,0,0,13,1,10,0,0,0,None,NO,MEDIUM,423,0,1,41.2502,1,0,1,0,0,6,1,10,0,0,0,None,NO,MEDIUM
1566,27131.5,29974.7,2,1,1,781,0,0,24.6666,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,843,0,1,22.4166,1,0,0,1,0,4,1,10,0,0,0,None,NO,MEDIUM
1567,27161.9,27410.8,0,1,1,833,0,0,22.9166,1,1,0,0,0,2,2,10,0,0,0,None,NO,MEDIUM,930,0,1,19.8333,1,1,0,0,0,3,2,10,0,0,0,None,NO,MEDIUM
1568,27161.9,27355.3,0,1,1,921,0,0,20.0833,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM,478,0,1,38.0001,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM
1569,27161.9,27202.4,1,1,1,567,0,0,33.2501,1,0,1,0,0,4,1,10,0,0,0,None,NO,MEDIUM,605,0,1,31.4167,2,1,1,0,0,5,2,10,0,0,0,None,NO,MEDIUM
1570,27161.9,35078.8,2,1,1,851,0,0,22.25,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,954,0,1,19,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM
1571,27192.3,27205.6,0,1,1,373,0,0,44.9169,1,1,0,0,0,5,1,10,0,0,0,None,NO,MEDIUM,737,0,1,26.0833,1,1,0,0,0,4,1,10,0,0,0,None,NO,MEDIUM
1572,27192.3,28041.3,0,1,1,925,0,0,20.0833,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM,1044,0,1,16.4167,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM
1573,27192.3,28872.8,1,1,1,445,0,0,40.3335,1,0,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM,970,0,1,18.5833,1,0,1,0,0,1,1,10,0,0,0,None,NO,MEDIUM
1574,27192.3,27568.9,1,1,1,857,0,0,22.25,1,0,1,0,0,1,1,10,0,0,0,None,NO,MEDIUM,843,0,1,22.5833,2,0,1,1,0,5,2,10,0,0,0,None,NO,MEDIUM
1575,27192.3,31809.8,2,1,1,826,0,0,23.25,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM,882,0,1,21.5,2,0,1,1,0,3,1,10,0,0,0,None,NO,MEDIUM
1576,27192.3,30096.8,2,1,1,903,0,0,20.9166,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM,998,0,1,17.75,1,0,0,1,0,3,1,10,0,0,0,None,NO,MEDIUM
1577,27222.8,27321.1,0,1,1,714,0,0,27,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM,824,0,1,23.3333,2,1,1,0,0,3,1,10,0,0,0,None,NO,MEDIUM
1578,27222.8,27553.8,0,1,1,750,0,0,25.75,1,1,0,0,0,2,1,10,0,0,0,None,NO,MEDIUM,1065,0,1,16,1,1,0,0,0,1,1,10,0,0,0,None,NO,MEDIUM
1579,27222.8,28839.5,1,1,1,535,0,0,35.0834,2,0,2,0,0,8,1,10,0,0,0,None,NO,MEDIUM,587,0,1,32.4167,1,0,1,0,0,4,1,10,0,0,0,None,NO,MEDIUM
1580,27222.8,27618.9,1,1,1,845,0,0,22.5833,1,0,1,0,0,1,1,10,0,0,0,None,NO,MEDIUM,1028,0,1,16.9166,1,0,1,0,0,1,1,10,0,0,0,None,NO,MEDIUM
1581,27222.8,32739.8,2,1,1,856,0,0,22.3333,1,0,0,1,0,2,1,10,0,0,0,None,NO,MEDIUM,1062,0,1,16.1667,1,0,0,1,0,1,1,10,0,0,0,None,NO,MEDIUM
