Time, NodeID, NumIndividuals, NumInfected,AvgParasiteDensity,AvgGametocyteDensity,NumInfections,NoMarkers,A,B,A-B
281,4,1000,994,5636.37,549.383,3738,230,1575,1720,213
281,3,1000,998,4082.01,440.278,3906,0,0,3906,0
281,2,1000,1000,8534.19,618.37,4196,0,4196,0,0
281,1,1000,999,5931.71,326.022,4209,4209,0,0,0
282,4,1000,994,6460.33,540.384,3732,231,1573,1713,215
282,3,1000,997,4259.58,425.871,3878,0,0,3878,0
282,2,1000,1000,8409.85,607.5,4201,0,4201,0,0
282,1,1000,1000,5709.63,325.536,4227,4227,0,0,0
283,4,1000,994,5128.01,537.971,3734,236,1568,1718,212
283,3,1000,998,3940.84,412.849,3865,0,0,3865,0
283,2,1000,999,8810.64,611.31,4194,0,4194,0,0
283,1,1000,1000,6345.7,313.334,4203,4203,0,0,0
284,4,1000,994,6141.03,528.266,3705,232,1559,1700,214
284,3,1000,999,4072.51,397.947,3860,0,0,3860,0
284,2,1000,998,8440.24,605.376,4180,0,4180,0,0
284,1,1000,1000,5857.54,318.076,4262,4262,0,0,0
285,4,1000,994,4830.89,516.987,3688,237,1554,1683,214
285,3,1000,998,4109.13,382.627,3835,0,0,3835,0
285,2,1000,998,8575.71,601.896,4165,0,4165,0,0
285,1,1000,1000,5884.53,305.88,4281,4281,0,0,0
286,4,1000,992,5663.23,510.487,3687,233,1562,1674,218
286,3,1000,997,4492.57,365.211,3844,0,0,3844,0
286,2,1000,997,7888.42,590.26,4175,0,4175,0,0
286,1,1000,999,5674.15,316.408,4257,4257,0,0,0
287,4,1000,992,4785.66,493.074,3685,240,1562,1666,217
287,3,1000,997,4175.86,355.536,3832,0,0,3832,0
287,2,1000,997,7542.65,585.242,4194,0,4194,0,0
287,1,1000,999,5258.8,309.849,4261,4261,0,0,0
288,4,1000,991,5379.14,485.442,3685,240,1560,1666,219
288,3,1000,997,4847.48,339.656,3793,0,0,3793,0
288,2,1000,997,7005.81,572.218,4158,0,4158,0,0
288,1,1000,999,5185.13,320.731,4243,4243,0,0,0
289,4,1000,990,4892.64,469.231,3682,238,1553,1668,223
289,3,1000,997,4087.85,333.966,3796,0,0,3796,0
289,2,1000,997,6420.07,561.51,4152,0,4152,0,0
289,1,1000,1000,5186.3,319.915,4234,4234,0,0,0
290,4,1000,991,5118.51,455.159,3722,245,1560,1683,234
290,3,1000,996,4782.43,318.821,3786,0,0,3786,0
290,2,1000,997,6497.29,558.602,4174,0,4174,0,0
290,1,1000,1000,4729.48,333.224,4228,4228,0,0,0
291,4,1000,990,5136.49,451.68,3709,245,1555,1672,237
291,3,1000,996,4145.34,315.724,3783,0,0,3783,0
291,2,1000,997,6141.73,550.278,4159,0,4159,0,0
291,1,1000,1000,5029.22,337.428,4212,4212,0,0,0
292,4,1000,990,4696.5,428.344,3709,246,1558,1664,241
292,3,1000,996,4341.29,303.398,3789,0,0,3789,0
292,2,1000,997,6300.66,556.43,4158,0,4158,0,0
292,1,1000,1000,4583.07,353.233,4197,4197,0,0,0
293,4,1000,990,5467.6,434.564,3723,255,1564,1660,244
293,3,1000,996,4098.5,299.79,3768,0,0,3768,0
293,2,1000,998,6545.76,555.741,4173,0,4173,0,0
293,1,1000,1000,4625.92,356.947,4186,4186,0,0,0
294,4,1000,989,4319.72,405.376,3734,260,1568,1661,245
294,3,1000,994,3914.31,289.651,3763,0,0,3763,0
294,2,1000,999,6001.54,564.89,4147,0,4147,0,0
294,1,1000,1000,4581.04,375.478,4191,4191,0,0,0
295,4,1000,990,5535.73,412.432,3762,262,1580,1673,247
295,3,1000,994,3889.87,285.463,3757,0,0,3757,0
295,2,1000,1000,6526.02,562.195,4157,0,4157,0,0
295,1,1000,1000,4229.98,376.494,4201,4201,0,0,0
296,4,1000,990,4366.42,384.386,3773,269,1584,1666,254
296,3,1000,993,3780.16,281.739,3742,0,0,3742,0
296,2,1000,1000,5705.12,565.979,4170,0,4170,0,0
296,1,1000,1000,4129.99,380.525,4178,4178,0,0,0
297,4,1000,989,5062.15,387.349,3781,273,1585,1671,252
297,3,1000,993,3769.58,287.631,3752,0,0,3752,0
297,2,1000,999,5741.19,554.533,4144,0,4144,0,0
297,1,1000,1000,3633.83,380.057,4203,4203,0,0,0
298,4,1000,989,4780.76,366.558,3791,274,1573,1687,257
298,3,1000,993,3780.11,281.986,3793,0,0,3793,0
298,2,1000,998,5744.61,541.898,4176,0,4176,0,0
298,1,1000,1000,3515.96,371.62,4203,4203,0,0,0
299,4,1000,988,4688.51,367.396,3799,278,1558,1703,260
299,3,1000,995,3639.48,295.676,3799,0,0,3799,0
299,2,1000,998,5304.7,524.016,4174,0,4174,0,0
299,1,1000,1000,3211.35,364.68,4181,4181,0,0,0
300,4,1000,986,4912.07,355.075,3791,280,1562,1691,258
300,3,1000,995,3730.6,285.202,3823,0,0,3823,0
300,2,1000,997,5612.23,498.799,4160,0,4160,0,0
300,1,1000,1000,3274.31,360.909,4206,4206,0,0,0
301,4,1000,987,4534.72,352.198,3814,288,1569,1701,256
301,3,1000,997,3608.43,297.003,3865,0,0,3865,0
301,2,1000,996,5617.99,484.487,4171,0,4171,0,0
301,1,1000,1000,3275.86,346.807,4197,4197,0,0,0
302,4,1000,987,4668.84,350.583,3843,300,1567,1716,260
302,3,1000,997,3817.37,288.962,3848,0,0,3848,0
302,2,1000,996,5331.73,464.754,4191,0,4191,0,0
302,1,1000,1000,3467.59,345.924,4201,4201,0,0,0
303,4,1000,989,4432.89,337.701,3839,301,1568,1711,259
303,3,1000,997,3634.76,289.867,3867,0,0,3867,0
303,2,1000,996,5834.9,453.501,4155,0,4155,0,0
303,1,1000,1000,3658.23,333.827,4211,4211,0,0,0
304,4,1000,989,4191.65,349.439,3847,311,1566,1711,259
304,3,1000,997,3722.29,285.297,3897,0,0,3897,0
304,2,1000,996,5115.14,451.398,4166,0,4166,0,0
304,1,1000,1000,3660.57,327.31,4207,4207,0,0,0
305,4,1000,990,4071.29,327.024,3859,313,1568,1715,263
305,3,1000,997,3545.45,278.647,3906,0,0,3906,0
305,2,1000,996,5648.85,434.961,4157,0,4157,0,0
305,1,1000,1000,3917.31,321.973,4200,4200,0,0,0
306,4,1000,990,3872.81,343.88,3844,310,1553,1717,264
306,3,1000,996,3554.95,274.053,3902,0,0,3902,0
306,2,1000,996,5195.48,438.755,4129,0,4129,0,0
306,1,1000,1000,3565.35,310.8,4196,4196,0,0,0
307,4,1000,989,3704.93,325.079,3848,316,1548,1719,265
307,3,1000,995,3378.19,268.319,3907,0,0,3907,0
307,2,1000,996,5323.72,421.648,4148,0,4148,0,0
307,1,1000,1000,3525.42,302.551,4217,4217,0,0,0
308,4,1000,991,3480.76,330.845,3846,318,1541,1721,266
308,3,1000,994,3338.26,263.813,3902,0,0,3902,0
308,2,1000,998,5576.81,412.491,4146,0,4146,0,0
308,1,1000,1000,3421.57,286.471,4209,4209,0,0,0
309,4,1000,992,3457.31,327.071,3879,321,1547,1748,263
309,3,1000,994,3247.7,261.094,3905,0,0,3905,0
309,2,1000,998,4984.44,406.809,4118,0,4118,0,0
309,1,1000,1000,3054.52,274.026,4203,4203,0,0,0
310,4,1000,994,3140.63,322.079,3898,324,1566,1745,263
310,3,1000,990,3318.75,255.576,3915,0,0,3915,0
310,2,1000,998,5359,391.359,4132,0,4132,0,0
310,1,1000,1000,3360.18,258.312,4219,4219,0,0,0
311,4,1000,994,3314.69,324.995,3924,327,1580,1750,267
311,3,1000,989,3433.07,254.342,3894,0,0,3894,0
311,2,1000,999,4941.43,388.019,4119,0,4119,0,0
311,1,1000,999,3000.92,248.718,4201,4201,0,0,0
312,4,1000,994,3037.33,317.504,3950,336,1599,1747,268
312,3,1000,990,3453.78,249.855,3897,0,0,3897,0
312,2,1000,999,4690.54,385.324,4093,0,4093,0,0
312,1,1000,999,3127.24,240.37,4213,4213,0,0,0
313,4,1000,994,3134.21,316.798,3968,344,1618,1736,270
313,3,1000,990,3496.03,251.469,3927,0,0,3927,0
313,2,1000,999,4760.23,375.211,4086,0,4086,0,0
313,1,1000,999,3013.75,237.872,4213,4213,0,0,0
314,4,1000,992,3155.89,311.284,3947,350,1614,1717,266
314,3,1000,990,3484.77,247.952,3925,0,0,3925,0
314,2,1000,999,4115.98,382.164,4065,0,4065,0,0
314,1,1000,999,2682.34,239.246,4223,4223,0,0,0
315,4,1000,994,3245.26,302.726,3951,354,1602,1725,270
315,3,1000,991,3454.09,248.265,3925,0,0,3925,0
315,2,1000,999,4424.76,367.917,4045,0,4045,0,0
315,1,1000,999,2868.83,239.123,4216,4216,0,0,0
316,4,1000,994,3310.44,295.144,3943,357,1597,1721,268
316,3,1000,992,3451.28,244.289,3948,0,0,3948,0
316,2,1000,999,3932.76,373.066,4030,0,4030,0,0
316,1,1000,999,2414.09,245.372,4206,4206,0,0,0
317,4,1000,995,3568.74,285.811,3941,356,1597,1718,270
317,3,1000,991,3590.05,242.254,3960,0,0,3960,0
317,2,1000,998,4209.51,364.801,4023,0,4023,0,0
317,1,1000,999,2535.49,241.952,4179,4179,0,0,0
318,4,1000,996,3529.97,276.15,3917,352,1582,1714,269
318,3,1000,991,3537.75,237.566,3970,0,0,3970,0
318,2,1000,998,3917.24,361.838,4005,0,4005,0,0
318,1,1000,998,2367.07,240.035,4186,4186,0,0,0
319,4,1000,996,3817.12,264.538,3930,356,1594,1712,268
319,3,1000,992,3953.66,233.665,3997,0,0,3997,0
319,2,1000,998,4460.73,366.511,4013,0,4013,0,0
319,1,1000,998,2276.75,237.737,4155,4155,0,0,0
320,4,1000,997,3626.96,256.831,3948,359,1597,1716,276
320,3,1000,991,3547.79,228.97,4038,0,0,4038,0
320,2,1000,997,4057.22,354.834,3984,0,3984,0,0
320,1,1000,998,2176.47,227.079,4134,4134,0,0,0
321,4,1000,997,3834.59,243.448,3934,357,1584,1717,276
321,3,1000,992,4021.14,226.753,4036,0,0,4036,0
321,2,1000,997,4704.59,357.728,3954,0,3954,0,0
321,1,1000,998,2003.16,228.289,4127,4127,0,0,0
322,4,1000,996,3594.34,239.049,3954,363,1602,1711,278
322,3,1000,992,3461.32,227.227,4037,0,0,4037,0
322,2,1000,997,4139.89,349.918,3958,0,3958,0,0
322,1,1000,998,1883.24,219.43,4101,4101,0,0,0
323,4,1000,996,3787.5,228.514,3950,370,1615,1696,269
323,3,1000,995,3964.42,227.301,4070,0,0,4070,0
323,2,1000,996,4759.88,339.523,3927,0,3927,0,0
323,1,1000,997,1827.32,217.062,4062,4062,0,0,0
324,4,1000,996,3552.84,223.662,3936,370,1606,1694,266
324,3,1000,995,3417.66,228.425,4090,0,0,4090,0
324,2,1000,996,3889,336.145,3895,0,3895,0,0
324,1,1000,996,1738.78,213.238,4049,4049,0,0,0
325,4,1000,996,3907.89,219.938,3926,373,1600,1688,265
325,3,1000,996,4076.01,229.029,4085,0,0,4085,0
325,2,1000,992,4428.12,318.025,3897,0,3897,0,0
325,1,1000,996,1759.7,203.238,4022,4022,0,0,0
326,4,1000,997,3518.25,218.642,3911,378,1582,1689,262
326,3,1000,996,3314.77,228.668,4121,0,0,4121,0
326,2,1000,993,3367.01,314.648,3896,0,3896,0,0
326,1,1000,996,1786.55,201.775,4007,4007,0,0,0
327,4,1000,997,4004.38,218.218,3895,382,1574,1680,259
327,3,1000,996,3756.81,228.529,4116,0,0,4116,0
327,2,1000,994,3794.7,299.551,3866,0,3866,0,0
327,1,1000,995,1762.2,189.991,3988,3988,0,0,0
328,4,1000,999,3511.55,223.245,3889,380,1561,1685,263
328,3,1000,997,3103.96,231.125,4117,0,0,4117,0
328,2,1000,994,3131.37,296.386,3881,0,3881,0,0
328,1,1000,995,1946.14,185.428,3946,3946,0,0,0
329,4,1000,999,3984.32,224.741,3895,381,1559,1693,262
329,3,1000,999,3337.33,230.61,4123,0,0,4123,0
329,2,1000,992,3394.97,285.274,3864,0,3864,0,0
329,1,1000,995,1790.78,178.205,3896,3896,0,0,0
330,4,1000,999,3546.15,232.553,3871,380,1546,1680,265
330,3,1000,999,2837.44,240.325,4108,0,0,4108,0
330,2,1000,992,3099.1,290.663,3849,0,3849,0,0
330,1,1000,995,1974.64,171.256,3857,3857,0,0,0
331,4,1000,999,3862.44,233.316,3842,377,1526,1674,265
331,3,1000,999,3061.42,236.26,4145,0,0,4145,0
331,2,1000,992,3236.29,282.274,3856,0,3856,0,0
331,1,1000,997,1851.06,164.811,3816,3816,0,0,0
332,4,1000,999,3714.95,239.315,3828,377,1528,1661,262
332,3,1000,999,2590.39,246.508,4148,0,0,4148,0
332,2,1000,993,3035.06,292.968,3855,0,3855,0,0
332,1,1000,996,1849.1,156.837,3784,3784,0,0,0
333,4,1000,998,3838.34,237.817,3818,375,1523,1656,264
333,3,1000,998,2870.05,239.186,4130,0,0,4130,0
333,2,1000,991,2949.69,285.095,3822,0,3822,0,0
333,1,1000,998,1934.72,148.65,3779,3779,0,0,0
334,4,1000,997,3680.14,242.037,3815,370,1528,1651,266
334,3,1000,997,2550.61,247.83,4142,0,0,4142,0
334,2,1000,992,2871.81,296.306,3813,0,3813,0,0
334,1,1000,997,1703.45,142.062,3745,3745,0,0,0
335,4,1000,997,3481.58,238.794,3805,371,1524,1642,268
335,3,1000,997,2642.85,238.941,4165,0,0,4165,0
335,2,1000,991,2575.51,282.913,3798,0,3798,0,0
335,1,1000,996,1837.79,135.147,3732,3732,0,0,0
336,4,1000,997,3279.01,245.544,3799,381,1519,1635,264
336,3,1000,997,2542.64,250.169,4146,0,0,4146,0
336,2,1000,993,2537.37,290.057,3815,0,3815,0,0
336,1,1000,996,1587.16,130.492,3700,3700,0,0,0
337,4,1000,997,3061.29,239.817,3797,381,1520,1629,267
337,3,1000,997,2556.94,238.772,4168,0,0,4168,0
337,2,1000,989,2337.37,269.618,3807,0,3807,0,0
337,1,1000,997,1745.1,127.586,3677,3677,0,0,0
338,4,1000,996,2908.77,248.806,3809,388,1529,1624,268
338,3,1000,997,2634.5,244.199,4171,0,0,4171,0
338,2,1000,990,2403.23,268.558,3781,0,3781,0,0
338,1,1000,997,1542.56,124.101,3667,3667,0,0,0
339,4,1000,996,2918.87,241.791,3802,394,1528,1611,269
339,3,1000,997,2433.99,232.077,4155,0,0,4155,0
339,2,1000,991,2316.11,251.428,3774,0,3774,0,0
339,1,1000,996,1808.11,126.069,3657,3657,0,0,0
340,4,1000,997,2751.14,249.79,3799,392,1527,1609,271
340,3,1000,998,2617.29,231.286,4150,0,0,4150,0
340,2,1000,992,2466.37,246.607,3740,0,3740,0,0
340,1,1000,996,1555.37,122.839,3644,3644,0,0,0
341,4,1000,999,2961.12,243.809,3806,392,1523,1619,272
341,3,1000,998,2353.49,218.565,4153,0,0,4153,0
341,2,1000,993,2543.39,235.308,3720,0,3720,0,0
341,1,1000,995,1876.82,125.5,3624,3624,0,0,0
342,4,1000,999,2644.37,247.978,3804,394,1521,1617,272
342,3,1000,998,2486.27,216.741,4148,0,0,4148,0
342,2,1000,993,2643.19,231.039,3697,0,3697,0,0
342,1,1000,994,1578.76,123.978,3583,3583,0,0,0
343,4,1000,997,2987.66,246.648,3781,390,1514,1608,269
343,3,1000,999,2235.92,203.404,4151,0,0,4151,0
343,2,1000,992,2878.64,223.113,3718,0,3718,0,0
343,1,1000,994,1794.65,123.118,3582,3582,0,0,0
344,4,1000,995,2577.19,248.831,3775,389,1518,1600,268
344,3,1000,999,2474.35,201.842,4124,0,0,4124,0
344,2,1000,992,2780.16,216.179,3675,0,3675,0,0
344,1,1000,993,1451.89,124.967,3591,3591,0,0,0
345,4,1000,995,2776.87,247.347,3759,389,1511,1590,269
345,3,1000,998,2213.14,192.544,4117,0,0,4117,0
345,2,1000,990,3149.37,210.427,3659,0,3659,0,0
345,1,1000,993,1571.93,120.578,3588,3588,0,0,0
346,4,1000,996,2551.45,242.959,3753,388,1499,1595,271
346,3,1000,998,2425.99,188.765,4108,0,0,4108,0
346,2,1000,990,2782.2,199.805,3681,0,3681,0,0
346,1,1000,993,1320.92,121.664,3586,3586,0,0,0
347,4,1000,995,2564.35,236.771,3762,382,1499,1606,275
347,3,1000,998,2273.31,183.514,4099,0,0,4099,0
347,2,1000,989,3208.41,192.764,3661,0,3661,0,0
347,1,1000,993,1385.21,116.216,3589,3589,0,0,0
348,4,1000,995,2490.78,228.343,3744,378,1501,1589,276
348,3,1000,998,2286.6,179.679,4069,0,0,4069,0
348,2,1000,988,2666.32,182.749,3636,0,3636,0,0
348,1,1000,993,1276.9,116.981,3579,3579,0,0,0
349,4,1000,994,2457.01,219.37,3724,385,1489,1577,273
349,3,1000,998,2268.1,179.028,4075,0,0,4075,0
349,2,1000,988,2936.2,177.436,3669,0,3669,0,0
349,1,1000,993,1342.01,111.873,3586,3586,0,0,0
350,4,1000,994,2396.49,213.494,3742,387,1496,1587,272
350,3,1000,998,2166.47,173.34,4046,0,0,4046,0
350,2,1000,987,2494.51,171.017,3653,0,3653,0,0
350,1,1000,996,1238.52,115.171,3593,3593,0,0,0
351,4,1000,994,2224.87,204.883,3730,386,1484,1587,273
351,3,1000,998,2148.52,174.394,4002,0,0,4002,0
351,2,1000,987,2555.09,169.437,3661,0,3661,0,0
351,1,1000,996,1346.35,110.337,3602,3602,0,0,0
352,4,1000,994,2142.59,204.079,3724,382,1485,1584,273
352,3,1000,998,2099.29,168.53,3997,0,0,3997,0
352,2,1000,987,2290.58,168.987,3700,0,3700,0,0
352,1,1000,992,1332.85,115.349,3594,3594,0,0,0
353,4,1000,994,1897.76,194.941,3751,388,1496,1590,277
353,3,1000,998,1975.34,168.532,3971,0,0,3971,0
353,2,1000,987,2267.15,170.036,3679,0,3679,0,0
353,1,1000,992,1518.81,110.901,3575,3575,0,0,0
354,4,1000,996,1925.83,197.724,3786,393,1511,1597,285
354,3,1000,998,1972.41,162.043,3933,0,0,3933,0
354,2,1000,989,2145.05,175.775,3685,0,3685,0,0
354,1,1000,993,1626.12,114.179,3579,3579,0,0,0
355,4,1000,996,1748.02,189.184,3771,390,1499,1591,291
355,3,1000,999,1823.04,163.707,3919,0,0,3919,0
355,2,1000,988,2204.5,176.363,3687,0,3687,0,0
355,1,1000,992,1713.76,108.252,3565,3565,0,0,0
356,4,1000,995,1832.66,188.998,3801,398,1513,1592,298
356,3,1000,999,1810.87,157.792,3886,0,0,3886,0
356,2,1000,988,2114.32,186.213,3685,0,3685,0,0
356,1,1000,990,1761.32,108.145,3533,3533,0,0,0
357,4,1000,993,1850.29,183.356,3788,401,1506,1584,297
357,3,1000,998,1794.68,159.459,3853,0,0,3853,0
357,2,1000,987,2077.81,183.372,3690,0,3690,0,0
357,1,1000,989,1597.11,102.114,3514,3514,0,0,0
358,4,1000,993,1867.86,180.355,3781,395,1506,1586,294
358,3,1000,998,1691.07,156.506,3834,0,0,3834,0
358,2,1000,988,1990.44,193.071,3697,0,3697,0,0
358,1,1000,987,1582.58,99.9149,3489,3489,0,0,0
359,4,1000,993,1963.02,176.3,3778,398,1510,1574,296
359,3,1000,998,1929.4,154.944,3805,0,0,3805,0
359,2,1000,990,1801.55,186.549,3673,0,3673,0,0
359,1,1000,989,1364.95,95.6013,3459,3459,0,0,0
360,4,1000,996,1890.86,173.048,3801,400,1518,1577,306
360,3,1000,999,1605.23,153.909,3767,0,0,3767,0
360,2,1000,991,1861.91,190.49,3721,0,3721,0,0
360,1,1000,989,1352.96,94.208,3437,3437,0,0,0
361,4,1000,997,1853.25,169.52,3766,389,1508,1560,309
361,3,1000,999,1939.7,150.762,3757,0,0,3757,0
361,2,1000,992,1618.17,182.778,3739,0,3739,0,0
361,1,1000,988,1247.78,90.5946,3424,3424,0,0,0
362,4,1000,998,1806.25,163.809,3758,393,1503,1554,308
362,3,1000,998,1560.94,148.617,3721,0,0,3721,0
362,2,1000,991,1742.1,180.491,3738,0,3738,0,0
362,1,1000,990,1237.44,90.5071,3404,3404,0,0,0
363,4,1000,995,1702.99,158.766,3792,400,1508,1571,313
363,3,1000,995,1665.54,146.241,3684,0,0,3684,0
363,2,1000,990,1545.02,172.803,3767,0,3767,0,0
363,1,1000,987,1262.75,89.3478,3407,3407,0,0,0
364,4,1000,996,1756.93,150.046,3814,399,1521,1578,316
364,3,1000,994,1489.52,141.746,3649,0,0,3649,0
364,2,1000,990,1710.56,167.582,3753,0,3753,0,0
364,1,1000,987,1239.31,92.2234,3366,3366,0,0,0
365,4,1000,996,1725.95,145.101,3808,397,1515,1578,318
365,3,1000,994,1313.62,139.345,3614,0,0,3614,0
365,2,1000,990,1473.58,160.61,3749,0,3749,0,0
365,1,1000,985,1394.84,95.6958,3352,3352,0,0,0
366,4,1000,997,1857.94,137.45,3849,403,1535,1581,330
366,3,1000,996,1327.82,134.135,3597,0,0,3597,0
366,2,1000,989,1714.06,157.444,3774,0,3774,0,0
366,1,1000,985,1285.98,99.7318,3331,3331,0,0,0
367,4,1000,996,1831.77,133.589,3828,399,1519,1575,335
367,3,1000,996,1076.9,130.561,3576,0,0,3576,0
367,2,1000,989,1594.19,152.613,3767,0,3767,0,0
367,1,1000,987,1340.61,103.959,3343,3343,0,0,0
368,4,1000,996,1922.26,130.85,3824,399,1517,1573,335
368,3,1000,993,1231.84,127.749,3551,0,0,3551,0
368,2,1000,988,1938.65,148.963,3771,0,3771,0,0
368,1,1000,986,1297.45,103.609,3357,3357,0,0,0
369,4,1000,995,1786.02,128.703,3857,405,1522,1593,337
369,3,1000,993,1012.09,122.772,3543,0,0,3543,0
369,2,1000,989,1857,144.803,3785,0,3785,0,0
369,1,1000,986,1208.39,104.265,3351,3351,0,0,0
370,4,1000,996,1862.77,129.257,3881,408,1542,1592,339
370,3,1000,994,1294.16,125.281,3508,0,0,3508,0
370,2,1000,990,2250.65,137.711,3780,0,3780,0,0
370,1,1000,987,1250.37,100.075,3354,3354,0,0,0
371,4,1000,996,1815.15,127.866,3883,404,1552,1587,340
371,3,1000,995,999.156,118.345,3461,0,0,3461,0
371,2,1000,992,2280.35,134.927,3770,0,3770,0,0
371,1,1000,989,1159.88,97.7587,3334,3334,0,0,0
372,4,1000,995,1875.94,126.293,3868,399,1534,1595,340
372,3,1000,994,1322.13,122.614,3447,0,0,3447,0
372,2,1000,994,2430.56,126.772,3786,0,3786,0,0
372,1,1000,987,1220.29,93.5915,3327,3327,0,0,0
373,4,1000,994,2107.95,124.809,3869,409,1532,1591,337
373,3,1000,995,1005.55,116.266,3436,0,0,3436,0
373,2,1000,994,2689.16,124.889,3784,0,3784,0,0
373,1,1000,986,1263.83,90.5459,3302,3302,0,0,0
374,4,1000,993,2154.85,121.13,3883,408,1541,1590,344
374,3,1000,994,1324.34,115.37,3399,0,0,3399,0
374,2,1000,996,2475.22,117.932,3771,0,3771,0,0
374,1,1000,987,1165.1,88.8206,3324,3324,0,0,0
375,4,1000,994,2378.33,120.149,3885,411,1541,1587,346
375,3,1000,992,979.599,111.181,3373,0,0,3373,0
375,2,1000,995,2846.03,118.044,3742,0,3742,0,0
375,1,1000,982,1361.6,86.4346,3298,3298,0,0,0
376,4,1000,994,2350.95,118.148,3883,407,1532,1602,342
376,3,1000,991,1353.88,104.592,3365,0,0,3365,0
376,2,1000,994,2423.71,111.314,3733,0,3733,0,0
376,1,1000,983,1083.15,88.3428,3285,3285,0,0,0
377,4,1000,993,2492.03,119.575,3910,408,1533,1614,355
377,3,1000,990,1016.15,101.355,3352,0,0,3352,0
377,2,1000,994,2754.37,113.12,3759,0,3759,0,0
377,1,1000,983,1251.71,86.6912,3281,3281,0,0,0
378,4,1000,993,2236.57,119.301,3883,414,1511,1602,356
378,3,1000,990,1402.32,92.7988,3339,0,0,3339,0
378,2,1000,993,2222.98,109.801,3750,0,3750,0,0
378,1,1000,984,1056.96,87.3077,3274,3274,0,0,0
379,4,1000,993,2350.44,121.626,3871,417,1490,1606,358
379,3,1000,986,1023.9,91.1224,3296,0,0,3296,0
379,2,1000,992,2584.28,115.585,3741,0,3741,0,0
379,1,1000,982,1052.41,86.7782,3270,3270,0,0,0
380,4,1000,994,1976.58,120.009,3887,424,1487,1614,362
380,3,1000,984,1345.28,83.6426,3276,0,0,3276,0
380,2,1000,992,2051.06,115.851,3765,0,3765,0,0
380,1,1000,985,981.131,84.6117,3258,3258,0,0,0
381,4,1000,994,2079.26,121.149,3881,428,1475,1616,362
381,3,1000,981,1035.77,85.6493,3242,0,0,3242,0
381,2,1000,990,2412.52,125.119,3770,0,3770,0,0
381,1,1000,985,860.148,84.4253,3246,3246,0,0,0
382,4,1000,994,1852.52,120.503,3889,430,1472,1623,364
382,3,1000,980,1155.39,78.8308,3219,0,0,3219,0
382,2,1000,993,1949.09,130.65,3775,0,3775,0,0
382,1,1000,985,935.9,81.9664,3218,3218,0,0,0
383,4,1000,995,2023.73,121.029,3919,434,1483,1634,368
383,3,1000,980,965.49,82.646,3189,0,0,3189,0
383,2,1000,994,2190.04,137.665,3789,0,3789,0,0
383,1,1000,986,746.87,81.5531,3202,3202,0,0,0
384,4,1000,995,1887.14,126.007,3914,434,1478,1635,367
384,3,1000,980,955.427,76.6975,3186,0,0,3186,0
384,2,1000,995,1985.63,148.539,3818,0,3818,0,0
384,1,1000,986,959.036,82.2619,3216,3216,0,0,0
385,4,1000,995,1976.67,129.282,3906,438,1477,1622,369
385,3,1000,981,895.662,81.095,3182,0,0,3182,0
385,2,1000,991,1971.35,150.571,3793,0,3793,0,0
385,1,1000,986,641.645,79.8902,3195,3195,0,0,0
386,4,1000,997,1851.33,136.667,3915,444,1471,1622,378
386,3,1000,980,839.96,74.9792,3165,0,0,3165,0
386,2,1000,992,1956.37,161.733,3778,0,3778,0,0
386,1,1000,987,1029.24,83.6363,3184,3184,0,0,0
387,4,1000,996,1886.33,140.473,3893,441,1456,1621,375
387,3,1000,981,898.551,80.5215,3162,0,0,3162,0
387,2,1000,992,1799.77,159.314,3803,0,3803,0,0
387,1,1000,989,608.035,79.068,3185,3185,0,0,0
388,4,1000,996,1820.28,147.344,3900,441,1458,1625,376
388,3,1000,980,771.605,74.9432,3155,0,0,3155,0
388,2,1000,990,1878.3,167.086,3796,0,3796,0,0
388,1,1000,988,1076.93,81.0396,3162,3162,0,0,0
389,4,1000,998,1770.4,146.077,3916,445,1459,1629,383
389,3,1000,980,932.748,81.4482,3153,0,0,3153,0
389,2,1000,990,1710.75,159.827,3778,0,3778,0,0
389,1,1000,986,689.363,77.5402,3137,3137,0,0,0
390,4,1000,998,1850.07,149.641,3918,450,1451,1630,387
390,3,1000,984,703.648,75.7627,3152,0,0,3152,0
390,2,1000,990,1768.21,164.955,3793,0,3793,0,0
390,1,1000,987,1025.21,75.7647,3151,3151,0,0,0
391,4,1000,999,1738.39,143.444,3917,452,1451,1629,385
391,3,1000,984,931.175,80.6309,3120,0,0,3120,0
391,2,1000,990,1584.08,155.317,3787,0,3787,0,0
391,1,1000,986,811.23,73.138,3131,3131,0,0,0
392,4,1000,999,1771.41,143.019,3908,449,1452,1616,391
392,3,1000,982,677.657,76.1979,3122,0,0,3122,0
392,2,1000,990,1604.25,158.583,3795,0,3795,0,0
392,1,1000,984,948.993,68.6326,3110,3110,0,0,0
393,4,1000,996,1779.54,136.768,3914,441,1458,1619,396
393,3,1000,981,834.102,76.8559,3123,0,0,3123,0
393,2,1000,991,1466.46,149.277,3805,0,3805,0,0
393,1,1000,985,903.769,67.6314,3110,3110,0,0,0
394,4,1000,997,1626.1,136.646,3889,441,1448,1606,394
394,3,1000,979,681.759,73.0592,3080,0,0,3080,0
394,2,1000,992,1450.9,149.364,3806,0,3806,0,0
394,1,1000,986,875.621,62.0161,3099,3099,0,0,0
395,4,1000,996,1778.11,132.815,3884,442,1447,1596,399
395,3,1000,979,704.735,70.6259,3086,0,0,3086,0
395,2,1000,991,1430.34,144.359,3779,0,3779,0,0
