Year, NodeId, Gender, IP_Key:Accessibility, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative
2010,1,0,No,77,0,0,0,0,0,0,0,0,0,0,0
2010,1,0,No,78,1,0,0,0,0,0,0,0,0,0,0
2010,1,0,No,79,0,0,0,0,0,0,0,0,0,0,0
2010,1,0,No,80,0,0,0,0,0,0,0,0,0,0,0
2010,1,0,No,81,0,0,0,0,0,0,0,0,0,0,0
2010,1,0,No,82,0,0,0,0,0,0,0,0,0,0,0
2010,1,0,No,83,0,0,0,0,0,0,0,0,0,0,0
2010,1,0,No,84,0,0,0,0,0,0,0,0,0,0,0
2010,1,0,No,85,0,0,0,0,0,0,0,0,0,0,0
2010,1,0,No,86,0,0,0,0,0,0,0,0,0,0,0
2010,1,0,No,87,0,0,0,0,0,0,0,0,0,0,0
2010,1,0,No,88,0,0,0,0,0,0,0,0,0,0,0
2010,1,0,No,89,0,0,0,0,0,0,0,0,0,0,0
2010,1,0,No,90,0,0,0,0,0,0,0,0,0,0,0
2010,1,0,No,91,0,0,0,0,0,0,0,0,0,0,0
2010,1,0,No,92,0,0,0,0,0,0,0,0,0,0,0
2010,1,0,No,93,0,0,0,0,0,0,0,0,0,0,0
2010,1,0,No,94,0,0,0,0,0,0,0,0,0,0,0
2010,1,0,No,95,0,0,0,0,0,0,0,0,0,0,0
2010,1,0,No,96,0,0,0,0,0,0,0,0,0,0,0
2010,1,0,No,97,0,0,0,0,0,0,0,0,0,0,0
2010,1,0,No,98,0,0,0,0,0,0,0,0,0,0,0
2010,1,0,No,99,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,Yes,0,15,0,0,0,0,0,11,11,0,0,3
2010,1,1,Yes,1,20,0,0,0,1,0,3,20,0,0,0
2010,1,1,Yes,2,12,1,0,0,0,0,0,12,1,0,0
2010,1,1,Yes,3,26,0,0,0,0,0,0,26,0,0,0
2010,1,1,Yes,4,18,0,0,0,0,0,0,18,0,0,0
2010,1,1,Yes,5,19,1,0,0,0,0,0,19,1,0,0
2010,1,1,Yes,6,15,0,0,0,0,0,0,15,0,0,0
2010,1,1,Yes,7,16,0,0,0,0,0,0,16,0,0,0
2010,1,1,Yes,8,17,0,0,0,0,0,0,17,0,0,0
2010,1,1,Yes,9,25,0,0,0,0,0,0,25,0,0,0
2010,1,1,Yes,10,12,0,0,0,0,0,0,12,0,0,0
2010,1,1,Yes,11,21,0,0,0,0,0,0,21,0,0,0
2010,1,1,Yes,12,14,0,0,0,0,0,0,14,0,0,0
2010,1,1,Yes,13,18,0,0,0,0,0,0,18,0,0,0
2010,1,1,Yes,14,8,0,0,0,0,0,1,8,0,0,0
2010,1,1,Yes,15,16,3,0,1,1,1,6,9,2,0,3
2010,1,1,Yes,16,17,1,0,1,0,0,6,6,1,2,2
2010,1,1,Yes,17,11,3,0,3,0,0,9,9,3,0,6
2010,1,1,Yes,18,21,2,0,1,0,0,18,18,1,1,7
2010,1,1,Yes,19,17,7,0,5,0,0,13,13,5,0,4
2010,1,1,Yes,20,11,2,0,1,0,0,8,10,1,0,8
2010,1,1,Yes,21,15,5,0,4,0,0,14,14,4,0,7
2010,1,1,Yes,22,20,6,0,6,0,0,17,18,6,0,4
2010,1,1,Yes,23,8,3,0,1,0,0,5,6,1,0,2
2010,1,1,Yes,24,12,4,0,4,0,0,10,12,4,0,1
2010,1,1,Yes,25,10,4,0,3,0,0,8,8,3,0,4
2010,1,1,Yes,26,10,1,0,1,0,0,8,9,1,0,2
2010,1,1,Yes,27,16,6,0,6,0,0,14,16,6,0,6
2010,1,1,Yes,28,7,2,0,2,0,0,5,7,2,0,3
2010,1,1,Yes,29,11,5,0,5,0,0,9,10,5,0,0
2010,1,1,Yes,30,13,8,0,8,0,0,10,12,8,0,3
2010,1,1,Yes,31,15,11,0,11,0,0,12,15,11,0,0
2010,1,1,Yes,32,9,6,0,6,0,0,6,8,6,0,2
2010,1,1,Yes,33,13,11,0,11,0,0,11,13,11,0,0
2010,1,1,Yes,34,14,6,0,6,0,0,7,13,6,0,0
2010,1,1,Yes,35,9,4,0,4,0,0,4,9,4,0,0
2010,1,1,Yes,36,8,5,0,5,0,0,5,8,5,0,0
2010,1,1,Yes,37,15,7,0,7,0,0,7,13,7,0,0
2010,1,1,Yes,38,9,5,0,5,0,0,7,9,5,0,2
2010,1,1,Yes,39,12,4,0,4,0,0,4,11,4,0,0
2010,1,1,Yes,40,13,7,0,7,0,0,7,13,7,0,0
2010,1,1,Yes,41,13,6,0,6,0,0,6,13,6,0,1
2010,1,1,Yes,42,12,5,0,5,0,0,5,10,5,0,0
2010,1,1,Yes,43,10,3,0,3,0,0,3,9,3,0,1
2010,1,1,Yes,44,9,5,0,5,0,0,7,8,5,0,0
2010,1,1,Yes,45,10,6,0,6,0,0,7,8,6,0,0
2010,1,1,Yes,46,4,3,0,2,0,0,2,3,2,0,0
2010,1,1,Yes,47,11,5,0,5,0,0,5,10,5,0,0
2010,1,1,Yes,48,11,7,0,7,0,0,7,10,7,0,0
2010,1,1,Yes,49,2,2,0,2,0,0,2,2,2,0,0
2010,1,1,Yes,50,5,3,0,3,0,0,3,3,3,0,0
2010,1,1,Yes,51,7,3,0,2,0,0,2,7,2,0,0
2010,1,1,Yes,52,7,3,0,3,0,0,3,4,3,0,0
2010,1,1,Yes,53,9,5,0,5,0,0,5,6,5,0,0
2010,1,1,Yes,54,5,2,0,2,0,0,2,2,2,0,0
2010,1,1,Yes,55,2,0,0,0,0,0,0,0,0,0,0
2010,1,1,Yes,56,4,2,0,2,0,0,2,2,2,0,0
2010,1,1,Yes,57,7,1,0,1,0,0,1,1,1,0,0
2010,1,1,Yes,58,5,2,0,2,0,0,2,3,2,0,0
2010,1,1,Yes,59,4,2,0,2,0,0,2,2,2,0,0
2010,1,1,Yes,60,4,3,0,3,0,0,3,3,3,0,0
2010,1,1,Yes,61,4,2,0,2,0,0,2,2,2,0,0
2010,1,1,Yes,62,9,5,0,5,0,0,5,5,5,0,0
2010,1,1,Yes,63,5,4,0,4,0,0,4,4,4,0,0
2010,1,1,Yes,64,7,3,0,3,0,0,3,3,3,0,0
2010,1,1,Yes,65,4,2,0,2,0,0,2,2,2,0,0
2010,1,1,Yes,66,6,2,0,2,0,0,2,2,2,0,0
2010,1,1,Yes,67,7,4,0,4,0,0,4,4,4,0,0
2010,1,1,Yes,68,2,1,0,1,0,0,1,1,1,0,0
2010,1,1,Yes,69,4,4,0,4,0,0,4,4,4,0,0
2010,1,1,Yes,70,3,1,0,1,0,0,1,1,1,0,0
2010,1,1,Yes,71,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,Yes,72,4,2,0,2,1,0,2,2,2,0,0
2010,1,1,Yes,73,3,1,0,1,0,0,1,1,1,0,0
2010,1,1,Yes,74,1,1,0,1,0,0,1,1,1,0,0
2010,1,1,Yes,75,2,1,0,1,0,0,1,1,1,0,0
2010,1,1,Yes,76,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,Yes,77,2,1,0,1,0,0,1,1,1,0,0
2010,1,1,Yes,78,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,Yes,79,1,1,0,1,0,0,1,1,1,0,0
2010,1,1,Yes,80,1,0,0,0,0,0,0,0,0,0,0
2010,1,1,Yes,81,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,Yes,82,1,1,0,1,0,0,1,1,1,0,0
2010,1,1,Yes,83,2,1,0,1,0,0,1,1,1,0,0
2010,1,1,Yes,84,2,2,0,2,0,0,2,2,2,0,0
2010,1,1,Yes,85,2,0,0,0,0,0,0,0,0,0,0
2010,1,1,Yes,86,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,Yes,87,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,Yes,88,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,Yes,89,1,1,0,1,0,0,1,1,1,0,0
2010,1,1,Yes,90,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,Yes,91,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,Yes,92,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,Yes,93,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,Yes,94,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,Yes,95,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,Yes,96,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,Yes,97,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,Yes,98,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,Yes,99,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,0,3,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,1,5,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,2,5,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,3,3,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,4,2,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,5,3,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,6,4,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,7,7,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,8,4,1,0,0,0,0,0,0,0,0,0
2010,1,1,No,9,2,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,10,4,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,11,2,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,12,6,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,13,3,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,14,4,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,15,3,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,16,4,1,0,0,0,0,0,0,0,0,0
2010,1,1,No,17,4,1,0,0,0,0,0,0,0,0,0
2010,1,1,No,18,4,1,0,0,0,0,0,0,0,0,0
2010,1,1,No,19,1,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,20,1,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,21,3,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,22,8,1,0,0,0,0,0,0,0,0,0
2010,1,1,No,23,2,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,24,2,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,25,1,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,26,2,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,27,1,0,0,0,1,1,0,0,0,0,0
2010,1,1,No,28,1,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,29,2,1,0,0,0,0,0,0,0,0,0
2010,1,1,No,30,4,2,0,0,0,0,0,0,0,0,0
2010,1,1,No,31,1,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,32,1,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,33,3,3,0,0,0,0,0,0,0,0,0
2010,1,1,No,34,3,1,0,0,0,0,0,0,0,0,0
2010,1,1,No,35,3,1,0,0,0,0,0,0,0,0,0
2010,1,1,No,36,1,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,37,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,38,1,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,39,2,0,0,0,1,1,0,0,0,0,0
2010,1,1,No,40,2,1,0,0,0,0,0,0,0,0,0
2010,1,1,No,41,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,42,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,43,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,44,3,2,0,0,0,0,0,0,0,0,0
2010,1,1,No,45,2,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,46,4,2,0,0,0,0,0,0,0,0,0
2010,1,1,No,47,1,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,48,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,49,1,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,50,1,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,51,3,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,52,1,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,53,2,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,54,3,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,55,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,56,0,0,0,0,1,0,0,0,0,0,0
2010,1,1,No,57,3,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,58,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,59,1,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,60,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,61,1,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,62,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,63,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,64,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,65,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,66,2,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,67,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,68,1,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,69,1,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,70,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,71,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,72,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,73,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,74,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,75,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,76,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,77,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,78,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,79,2,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,80,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,81,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,82,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,83,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,84,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,85,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,86,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,87,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,88,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,89,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,90,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,91,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,92,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,93,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,94,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,95,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,96,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,97,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,98,0,0,0,0,0,0,0,0,0,0,0
2010,1,1,No,99,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,0,28,0,0,0,2,1,25,25,0,0,11
2010,2,0,Yes,1,20,0,0,0,0,0,2,20,0,0,0
2010,2,0,Yes,2,15,0,0,0,0,0,0,15,0,0,0
2010,2,0,Yes,3,23,0,0,0,0,0,0,23,0,0,0
2010,2,0,Yes,4,18,0,0,0,0,0,0,18,0,0,0
2010,2,0,Yes,5,18,1,0,0,0,0,0,18,1,0,0
2010,2,0,Yes,6,21,0,0,0,1,0,0,21,0,0,0
2010,2,0,Yes,7,17,0,0,0,0,0,0,17,0,0,0
2010,2,0,Yes,8,27,0,0,0,0,0,0,27,0,0,0
2010,2,0,Yes,9,23,0,0,0,0,0,0,23,0,0,0
2010,2,0,Yes,10,21,0,0,0,0,0,0,21,0,0,0
2010,2,0,Yes,11,19,0,0,0,0,0,0,19,0,0,0
2010,2,0,Yes,12,19,0,0,0,0,0,0,19,0,0,0
2010,2,0,Yes,13,11,0,0,0,0,0,0,11,0,0,1
2010,2,0,Yes,14,15,0,0,0,0,0,0,15,0,0,0
2010,2,0,Yes,15,12,3,0,0,0,0,1,4,1,1,1
2010,2,0,Yes,16,12,1,0,1,0,0,1,1,1,1,1
2010,2,0,Yes,17,15,4,0,2,0,0,4,4,2,0,2
2010,2,0,Yes,18,13,0,0,0,0,0,7,7,0,0,2
2010,2,0,Yes,19,18,4,0,4,0,0,9,9,4,0,4
2010,2,0,Yes,20,9,3,0,2,1,1,8,8,2,2,5
2010,2,0,Yes,21,10,1,0,1,0,0,9,9,1,1,1
2010,2,0,Yes,22,19,5,0,4,0,0,14,15,5,0,7
2010,2,0,Yes,23,16,2,0,2,0,0,11,11,2,0,3
2010,2,0,Yes,24,13,3,0,3,0,0,11,11,3,0,4
2010,2,0,Yes,25,9,4,0,4,0,0,9,9,4,0,0
2010,2,0,Yes,26,2,0,0,0,0,0,2,2,0,0,3
2010,2,0,Yes,27,11,1,0,1,0,0,7,7,1,0,3
2010,2,0,Yes,28,9,2,0,2,0,0,9,9,2,1,4
2010,2,0,Yes,29,11,4,0,3,0,0,9,9,3,0,3
2010,2,0,Yes,30,11,6,0,5,0,0,8,8,5,0,1
2010,2,0,Yes,31,11,7,0,4,0,0,5,5,4,0,0
2010,2,0,Yes,32,12,9,0,5,0,0,6,6,5,0,1
2010,2,0,Yes,33,14,7,0,2,0,0,2,2,2,0,0
2010,2,0,Yes,34,6,3,0,3,0,0,3,3,3,0,0
2010,2,0,Yes,35,4,2,0,1,0,0,1,1,1,0,0
2010,2,0,Yes,36,16,10,0,8,0,0,8,8,8,0,0
2010,2,0,Yes,37,4,4,0,2,0,0,2,2,2,0,0
2010,2,0,Yes,38,10,5,0,3,0,0,3,3,3,0,0
2010,2,0,Yes,39,11,8,0,4,0,0,4,4,4,0,0
2010,2,0,Yes,40,9,3,0,1,0,0,1,1,1,0,0
2010,2,0,Yes,41,11,5,0,3,0,0,3,3,3,0,0
2010,2,0,Yes,42,11,6,0,3,0,0,3,3,3,0,0
2010,2,0,Yes,43,11,4,0,1,0,0,1,1,1,0,0
2010,2,0,Yes,44,12,5,0,4,0,0,4,4,4,0,0
2010,2,0,Yes,45,9,8,0,8,0,0,8,8,8,0,0
2010,2,0,Yes,46,5,3,0,2,0,0,2,2,2,0,0
2010,2,0,Yes,47,4,2,0,1,0,0,1,1,1,0,0
2010,2,0,Yes,48,5,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,49,8,4,0,4,0,0,4,4,4,0,0
2010,2,0,Yes,50,8,2,0,2,0,0,2,2,2,0,0
2010,2,0,Yes,51,4,4,0,4,0,0,4,4,4,0,0
2010,2,0,Yes,52,6,1,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,53,4,2,0,2,0,0,2,2,2,0,0
2010,2,0,Yes,54,9,2,0,2,0,0,2,2,2,0,0
2010,2,0,Yes,55,4,2,0,1,0,0,1,1,1,0,0
2010,2,0,Yes,56,5,1,0,1,0,0,1,1,1,0,0
2010,2,0,Yes,57,3,1,0,1,0,0,1,1,1,0,0
2010,2,0,Yes,58,3,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,59,2,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,60,2,1,0,1,0,0,1,1,1,0,0
2010,2,0,Yes,61,4,1,0,1,0,0,1,1,1,0,0
2010,2,0,Yes,62,1,0,0,0,1,0,0,0,0,0,0
2010,2,0,Yes,63,3,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,64,5,2,0,2,0,0,2,2,2,0,0
2010,2,0,Yes,65,4,2,0,2,0,0,2,2,2,0,0
2010,2,0,Yes,66,4,1,0,1,0,0,1,1,1,0,0
2010,2,0,Yes,67,4,1,0,1,0,0,1,1,1,0,0
2010,2,0,Yes,68,2,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,69,1,0,0,0,2,0,0,0,0,0,0
2010,2,0,Yes,70,3,1,0,1,0,0,1,1,1,0,0
2010,2,0,Yes,71,5,4,0,4,0,0,4,4,4,0,0
2010,2,0,Yes,72,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,73,1,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,74,1,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,75,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,76,2,2,0,2,0,0,2,2,2,0,0
2010,2,0,Yes,77,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,78,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,79,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,80,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,81,1,1,0,1,0,0,1,1,1,0,0
2010,2,0,Yes,82,2,1,0,1,0,0,1,1,1,0,0
2010,2,0,Yes,83,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,84,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,85,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,86,2,1,0,1,0,0,1,1,1,0,0
2010,2,0,Yes,87,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,88,1,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,89,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,90,1,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,91,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,92,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,93,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,94,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,95,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,96,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,97,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,98,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,Yes,99,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,0,6,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,1,4,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,2,2,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,3,6,1,0,0,0,0,0,0,0,0,0
2010,2,0,No,4,7,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,5,4,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,6,7,1,0,0,0,0,0,0,0,0,0
2010,2,0,No,7,6,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,8,6,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,9,4,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,10,7,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,11,8,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,12,7,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,13,5,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,14,2,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,15,6,2,0,0,0,0,0,0,0,0,0
2010,2,0,No,16,2,1,0,0,0,0,0,0,0,0,0
2010,2,0,No,17,2,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,18,2,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,19,3,1,0,0,0,0,0,0,0,0,0
2010,2,0,No,20,4,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,21,2,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,22,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,23,4,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,24,1,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,25,4,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,26,1,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,27,1,1,0,0,0,0,0,0,0,0,0
2010,2,0,No,28,2,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,29,4,1,0,0,0,0,0,0,0,0,0
2010,2,0,No,30,1,1,0,0,0,0,0,0,0,0,0
2010,2,0,No,31,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,32,6,1,0,0,0,0,0,0,0,0,0
2010,2,0,No,33,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,34,2,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,35,1,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,36,3,1,0,0,0,0,0,0,0,0,0
2010,2,0,No,37,3,1,0,0,0,0,0,0,0,0,0
2010,2,0,No,38,1,1,0,0,0,0,0,0,0,0,0
2010,2,0,No,39,1,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,40,2,1,0,0,0,0,0,0,0,0,0
2010,2,0,No,41,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,42,1,1,0,0,0,0,0,0,0,0,0
2010,2,0,No,43,1,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,44,1,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,45,3,1,0,0,0,0,0,0,0,0,0
2010,2,0,No,46,2,0,0,0,1,1,0,0,0,0,0
2010,2,0,No,47,1,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,48,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,49,3,1,0,0,0,0,0,0,0,0,0
2010,2,0,No,50,1,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,51,0,0,0,0,1,1,0,0,0,0,0
2010,2,0,No,52,1,1,0,0,0,0,0,0,0,0,0
2010,2,0,No,53,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,54,2,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,55,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,56,1,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,57,1,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,58,1,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,59,1,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,60,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,61,1,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,62,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,63,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,64,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,65,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,66,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,67,1,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,68,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,69,1,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,70,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,71,1,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,72,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,73,1,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,74,2,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,75,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,76,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,77,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,78,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,79,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,80,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,81,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,82,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,83,0,0,0,0,0,0,0,0,0,0,0
2010,2,0,No,84,0,0,0,0,0,0,0,0,0,0,0
