Time, NodeID, NumIndividuals, NumInfected, NodeProp=InterventionStatus, NodeProp=Place, NodeProp=Risk
18,24,240,48,NONE,URBAN,LOW
18,23,230,72,SPRAYED_B,RURAL,MED
18,22,220,85,FENCE_AND_TRAP,RURAL,LOW
18,21,211,72,FENCE_AND_TRAP,RURAL,LOW
18,20,200,34,SPRAYED_B,URBAN,LOW
18,19,190,82,FENCE_AND_TRAP,RURAL,LOW
18,18,180,62,FENCE_AND_TRAP,RURAL,LOW
18,17,170,62,FENCE_AND_TRAP,RURAL,LOW
18,16,160,38,FENCE_AND_TRAP,RURAL,LOW
18,15,150,35,SPRAYED_B,URBAN,LOW
18,14,140,26,FENCE_AND_TRAP,URBAN,MED
18,13,130,25,FENCE_AND_TRAP,URBAN,LOW
18,12,120,32,NONE,URBAN,LOW
18,11,110,20,SPRAYED_B,URBAN,LOW
18,10,100,32,FENCE_AND_TRAP,RURAL,LOW
18,9,90,33,SPRAYED_A,URBAN,LOW
18,8,80,14,SPRAYED_A,URBAN,LOW
18,7,70,13,FENCE_AND_TRAP,RURAL,LOW
18,6,60,21,FENCE_AND_TRAP,RURAL,LOW
18,5,50,11,NONE,URBAN,LOW
18,4,40,0,FENCE_AND_TRAP,RURAL,LOW
18,3,30,0,SPRAYED_B,URBAN,LOW
18,2,19,0,FENCE_AND_TRAP,URBAN,LOW
18,1,10,0,NONE,RURAL,HIGH
19,100,1000,336,SPRAYED_B,RURAL,HIGH
19,99,989,346,SPRAYED_A,URBAN,LOW
19,98,980,340,FENCE_AND_TRAP,RURAL,LOW
19,97,971,309,FENCE_AND_TRAP,URBAN,MED
19,96,960,338,NONE,RURAL,HIGH
19,95,950,321,FENCE_AND_TRAP,RURAL,MED
19,94,940,369,FENCE_AND_TRAP,URBAN,MED
19,93,930,270,FENCE_AND_TRAP,RURAL,MED
19,92,920,317,SPRAYED_B,RURAL,MED
19,91,910,315,SPRAYED_A,URBAN,LOW
19,90,900,337,SPRAYED_A,URBAN,LOW
19,89,890,314,FENCE_AND_TRAP,RURAL,LOW
19,88,881,288,NONE,RURAL,HIGH
19,87,871,282,SPRAYED_B,URBAN,LOW
19,86,860,284,NONE,URBAN,LOW
19,85,849,252,FENCE_AND_TRAP,RURAL,LOW
19,84,841,277,FENCE_AND_TRAP,RURAL,LOW
19,83,829,287,SPRAYED_A,URBAN,HIGH
19,82,820,284,FENCE_AND_TRAP,RURAL,LOW
19,81,810,263,FENCE_AND_TRAP,RURAL,LOW
19,80,800,299,FENCE_AND_TRAP,URBAN,MED
19,79,792,280,FENCE_AND_TRAP,URBAN,MED
19,78,780,249,FENCE_AND_TRAP,RURAL,LOW
19,77,771,207,NONE,URBAN,HIGH
19,76,760,207,FENCE_AND_TRAP,RURAL,LOW
19,75,749,244,FENCE_AND_TRAP,RURAL,LOW
19,74,739,254,FENCE_AND_TRAP,RURAL,MED
19,73,731,254,FENCE_AND_TRAP,RURAL,LOW
19,72,720,206,FENCE_AND_TRAP,RURAL,LOW
19,71,710,246,FENCE_AND_TRAP,RURAL,LOW
19,70,700,235,NONE,RURAL,MED
19,69,691,192,SPRAYED_A,URBAN,LOW
19,68,681,219,NONE,URBAN,HIGH
19,67,670,223,NONE,URBAN,LOW
19,66,660,269,FENCE_AND_TRAP,RURAL,LOW
19,65,649,172,NONE,URBAN,LOW
19,64,639,192,FENCE_AND_TRAP,RURAL,LOW
19,63,629,245,SPRAYED_A,URBAN,HIGH
19,62,619,188,FENCE_AND_TRAP,RURAL,LOW
19,61,609,178,SPRAYED_B,URBAN,LOW
19,60,598,180,FENCE_AND_TRAP,RURAL,LOW
19,59,590,211,FENCE_AND_TRAP,URBAN,LOW
19,58,581,144,NONE,URBAN,LOW
19,57,570,218,NONE,URBAN,LOW
19,56,560,175,FENCE_AND_TRAP,RURAL,LOW
19,55,550,147,FENCE_AND_TRAP,RURAL,LOW
19,54,540,166,FENCE_AND_TRAP,RURAL,LOW
19,53,530,127,FENCE_AND_TRAP,RURAL,LOW
19,52,520,126,FENCE_AND_TRAP,URBAN,MED
19,51,510,199,SPRAYED_B,URBAN,LOW
19,50,501,140,FENCE_AND_TRAP,RURAL,LOW
19,49,491,182,SPRAYED_A,RURAL,HIGH
19,48,481,99,SPRAYED_B,URBAN,LOW
19,47,470,159,FENCE_AND_TRAP,RURAL,LOW
19,46,461,137,FENCE_AND_TRAP,RURAL,LOW
19,45,450,124,SPRAYED_B,RURAL,MED
19,44,441,166,FENCE_AND_TRAP,RURAL,LOW
19,43,430,134,FENCE_AND_TRAP,RURAL,LOW
19,42,420,136,FENCE_AND_TRAP,RURAL,LOW
19,41,410,123,FENCE_AND_TRAP,RURAL,LOW
19,40,399,133,FENCE_AND_TRAP,URBAN,MED
19,39,391,120,FENCE_AND_TRAP,RURAL,LOW
19,38,380,160,FENCE_AND_TRAP,URBAN,MED
19,37,370,125,NONE,URBAN,LOW
19,36,360,82,FENCE_AND_TRAP,RURAL,LOW
19,35,350,117,SPRAYED_A,RURAL,MED
19,34,340,112,NONE,RURAL,MED
19,33,330,60,NONE,RURAL,MED
19,32,320,129,NONE,URBAN,LOW
19,31,310,102,FENCE_AND_TRAP,RURAL,LOW
19,30,300,95,SPRAYED_B,URBAN,LOW
19,29,290,101,SPRAYED_B,RURAL,MED
19,28,280,82,FENCE_AND_TRAP,RURAL,LOW
19,27,270,116,NONE,URBAN,LOW
19,26,260,69,SPRAYED_B,URBAN,LOW
19,25,250,77,SPRAYED_B,RURAL,MED
19,24,240,52,NONE,URBAN,LOW
19,23,230,76,SPRAYED_B,RURAL,MED
19,22,220,84,FENCE_AND_TRAP,RURAL,LOW
19,21,211,76,FENCE_AND_TRAP,RURAL,LOW
19,20,200,33,SPRAYED_B,URBAN,LOW
19,19,190,85,FENCE_AND_TRAP,RURAL,LOW
19,18,180,63,FENCE_AND_TRAP,RURAL,LOW
19,17,170,61,FENCE_AND_TRAP,RURAL,LOW
19,16,160,45,FENCE_AND_TRAP,RURAL,LOW
19,15,150,39,SPRAYED_B,URBAN,LOW
19,14,140,25,FENCE_AND_TRAP,URBAN,MED
19,13,130,27,FENCE_AND_TRAP,URBAN,LOW
19,12,120,38,NONE,URBAN,LOW
19,11,110,21,SPRAYED_B,URBAN,LOW
19,10,100,31,FENCE_AND_TRAP,RURAL,LOW
19,9,90,34,SPRAYED_A,URBAN,LOW
19,8,80,14,SPRAYED_A,URBAN,LOW
19,7,70,13,FENCE_AND_TRAP,RURAL,LOW
19,6,60,18,FENCE_AND_TRAP,RURAL,LOW
19,5,50,13,NONE,URBAN,LOW
19,4,40,0,FENCE_AND_TRAP,RURAL,LOW
19,3,30,0,SPRAYED_B,URBAN,LOW
19,2,19,0,FENCE_AND_TRAP,URBAN,LOW
19,1,10,0,NONE,RURAL,HIGH
20,100,1000,337,SPRAYED_B,RURAL,HIGH
20,99,989,350,SPRAYED_A,URBAN,LOW
20,98,980,484,FENCE_AND_TRAP,RURAL,LOW
20,97,971,443,FENCE_AND_TRAP,URBAN,MED
20,96,960,346,NONE,RURAL,HIGH
20,95,950,442,FENCE_AND_TRAP,RURAL,MED
20,94,940,484,FENCE_AND_TRAP,URBAN,MED
20,93,930,417,FENCE_AND_TRAP,RURAL,MED
20,92,920,323,SPRAYED_B,RURAL,MED
20,91,910,326,SPRAYED_A,URBAN,LOW
20,90,899,355,SPRAYED_A,URBAN,LOW
20,89,890,440,FENCE_AND_TRAP,RURAL,LOW
20,88,881,296,NONE,RURAL,HIGH
20,87,871,287,SPRAYED_B,URBAN,LOW
20,86,860,300,NONE,URBAN,LOW
20,85,849,369,FENCE_AND_TRAP,RURAL,LOW
20,84,841,393,FENCE_AND_TRAP,RURAL,LOW
20,83,829,287,SPRAYED_A,URBAN,HIGH
20,82,820,387,FENCE_AND_TRAP,RURAL,LOW
20,81,810,366,FENCE_AND_TRAP,RURAL,LOW
20,80,800,400,FENCE_AND_TRAP,URBAN,MED
20,79,792,385,FENCE_AND_TRAP,URBAN,MED
20,78,780,349,FENCE_AND_TRAP,RURAL,LOW
20,77,771,229,NONE,URBAN,HIGH
20,76,760,319,FENCE_AND_TRAP,RURAL,LOW
20,75,749,350,FENCE_AND_TRAP,RURAL,LOW
20,74,739,349,FENCE_AND_TRAP,RURAL,MED
20,73,731,350,FENCE_AND_TRAP,RURAL,LOW
20,72,720,307,FENCE_AND_TRAP,RURAL,LOW
20,71,710,353,FENCE_AND_TRAP,RURAL,LOW
20,70,700,247,NONE,RURAL,MED
20,69,691,207,SPRAYED_A,URBAN,LOW
20,68,681,233,NONE,URBAN,HIGH
20,67,670,230,NONE,URBAN,LOW
20,66,660,351,FENCE_AND_TRAP,RURAL,LOW
20,65,649,193,NONE,URBAN,LOW
20,64,639,267,FENCE_AND_TRAP,RURAL,LOW
20,63,629,254,SPRAYED_A,URBAN,HIGH
20,62,619,276,FENCE_AND_TRAP,RURAL,LOW
20,61,609,191,SPRAYED_B,URBAN,LOW
20,60,598,276,FENCE_AND_TRAP,RURAL,LOW
20,59,590,270,FENCE_AND_TRAP,URBAN,LOW
20,58,581,161,NONE,URBAN,LOW
20,57,571,222,NONE,URBAN,LOW
20,56,560,261,FENCE_AND_TRAP,RURAL,LOW
20,55,550,236,FENCE_AND_TRAP,RURAL,LOW
20,54,540,234,FENCE_AND_TRAP,RURAL,LOW
20,53,530,214,FENCE_AND_TRAP,RURAL,LOW
20,52,520,200,FENCE_AND_TRAP,URBAN,MED
20,51,510,194,SPRAYED_B,URBAN,LOW
20,50,501,217,FENCE_AND_TRAP,RURAL,LOW
20,49,491,184,SPRAYED_A,RURAL,HIGH
20,48,482,107,SPRAYED_B,URBAN,LOW
20,47,470,227,FENCE_AND_TRAP,RURAL,LOW
20,46,461,210,FENCE_AND_TRAP,RURAL,LOW
20,45,450,123,SPRAYED_B,RURAL,MED
20,44,441,205,FENCE_AND_TRAP,RURAL,LOW
20,43,430,194,FENCE_AND_TRAP,RURAL,LOW
20,42,420,200,FENCE_AND_TRAP,RURAL,LOW
20,41,410,191,FENCE_AND_TRAP,RURAL,LOW
20,40,399,197,FENCE_AND_TRAP,URBAN,MED
20,39,391,158,FENCE_AND_TRAP,RURAL,LOW
20,38,380,206,FENCE_AND_TRAP,URBAN,MED
20,37,370,124,NONE,URBAN,LOW
20,36,360,140,FENCE_AND_TRAP,RURAL,LOW
20,35,350,113,SPRAYED_A,RURAL,MED
20,34,340,117,NONE,RURAL,MED
20,33,330,64,NONE,RURAL,MED
20,32,320,121,NONE,URBAN,LOW
20,31,310,146,FENCE_AND_TRAP,RURAL,LOW
20,30,300,102,SPRAYED_B,URBAN,LOW
20,29,290,109,SPRAYED_B,RURAL,MED
20,28,280,129,FENCE_AND_TRAP,RURAL,LOW
20,27,270,118,NONE,URBAN,LOW
20,26,260,73,SPRAYED_B,URBAN,LOW
20,25,250,79,SPRAYED_B,RURAL,MED
20,24,240,56,NONE,URBAN,LOW
20,23,230,82,SPRAYED_B,RURAL,MED
20,22,220,98,FENCE_AND_TRAP,RURAL,LOW
20,21,211,103,FENCE_AND_TRAP,RURAL,LOW
20,20,200,36,SPRAYED_B,URBAN,LOW
20,19,190,97,FENCE_AND_TRAP,RURAL,LOW
20,18,180,73,FENCE_AND_TRAP,RURAL,LOW
20,17,170,80,FENCE_AND_TRAP,RURAL,LOW
20,16,160,74,FENCE_AND_TRAP,RURAL,LOW
20,15,150,40,SPRAYED_B,URBAN,LOW
20,14,140,51,FENCE_AND_TRAP,URBAN,MED
20,13,130,42,FENCE_AND_TRAP,URBAN,LOW
20,12,120,42,NONE,URBAN,LOW
20,11,110,26,SPRAYED_B,URBAN,LOW
20,10,100,46,FENCE_AND_TRAP,RURAL,LOW
20,9,90,34,SPRAYED_A,URBAN,LOW
20,8,80,12,SPRAYED_A,URBAN,LOW
20,7,70,30,FENCE_AND_TRAP,RURAL,LOW
20,6,60,27,FENCE_AND_TRAP,RURAL,LOW
20,5,50,17,NONE,URBAN,LOW
20,4,40,10,FENCE_AND_TRAP,RURAL,LOW
20,3,30,0,SPRAYED_B,URBAN,LOW
20,2,19,2,FENCE_AND_TRAP,URBAN,LOW
20,1,10,0,NONE,RURAL,HIGH
21,100,1000,360,SPRAYED_B,RURAL,HIGH
21,99,989,357,SPRAYED_A,URBAN,LOW
21,98,980,484,FENCE_AND_TRAP,RURAL,LOW
21,97,971,425,FENCE_AND_TRAP,URBAN,MED
21,96,960,357,NONE,RURAL,HIGH
21,95,950,450,FENCE_AND_TRAP,RURAL,MED
21,94,940,477,FENCE_AND_TRAP,URBAN,MED
21,93,930,432,FENCE_AND_TRAP,RURAL,MED
21,92,920,339,SPRAYED_B,RURAL,MED
21,91,910,327,SPRAYED_A,URBAN,LOW
21,90,899,365,SPRAYED_A,URBAN,LOW
21,89,890,439,FENCE_AND_TRAP,RURAL,LOW
21,88,881,307,NONE,RURAL,HIGH
21,87,871,293,SPRAYED_B,URBAN,LOW
21,86,860,317,NONE,URBAN,LOW
21,85,849,367,FENCE_AND_TRAP,RURAL,LOW
21,84,841,396,FENCE_AND_TRAP,RURAL,LOW
21,83,830,289,SPRAYED_A,URBAN,HIGH
21,82,820,379,FENCE_AND_TRAP,RURAL,LOW
21,81,810,363,FENCE_AND_TRAP,RURAL,LOW
21,80,800,400,FENCE_AND_TRAP,URBAN,MED
21,79,792,379,FENCE_AND_TRAP,URBAN,MED
21,78,780,352,FENCE_AND_TRAP,RURAL,LOW
21,77,771,228,NONE,URBAN,HIGH
21,76,760,333,FENCE_AND_TRAP,RURAL,LOW
21,75,749,343,FENCE_AND_TRAP,RURAL,LOW
21,74,739,354,FENCE_AND_TRAP,RURAL,MED
21,73,731,340,FENCE_AND_TRAP,RURAL,LOW
21,72,720,311,FENCE_AND_TRAP,RURAL,LOW
21,71,710,330,FENCE_AND_TRAP,RURAL,LOW
21,70,700,245,NONE,RURAL,MED
21,69,691,219,SPRAYED_A,URBAN,LOW
21,68,681,228,NONE,URBAN,HIGH
21,67,670,241,NONE,URBAN,LOW
21,66,660,346,FENCE_AND_TRAP,RURAL,LOW
21,65,649,200,NONE,URBAN,LOW
21,64,639,271,FENCE_AND_TRAP,RURAL,LOW
21,63,629,260,SPRAYED_A,URBAN,HIGH
21,62,619,291,FENCE_AND_TRAP,RURAL,LOW
21,61,609,208,SPRAYED_B,URBAN,LOW
21,60,598,270,FENCE_AND_TRAP,RURAL,LOW
21,59,590,261,FENCE_AND_TRAP,URBAN,LOW
21,58,581,169,NONE,URBAN,LOW
21,57,571,223,NONE,URBAN,LOW
21,56,560,261,FENCE_AND_TRAP,RURAL,LOW
21,55,550,241,FENCE_AND_TRAP,RURAL,LOW
21,54,540,233,FENCE_AND_TRAP,RURAL,LOW
21,53,530,224,FENCE_AND_TRAP,RURAL,LOW
21,52,520,199,FENCE_AND_TRAP,URBAN,MED
21,51,510,198,SPRAYED_B,URBAN,LOW
21,50,501,220,FENCE_AND_TRAP,RURAL,LOW
21,49,491,192,SPRAYED_A,RURAL,HIGH
21,48,482,117,SPRAYED_B,URBAN,LOW
21,47,470,225,FENCE_AND_TRAP,RURAL,LOW
21,46,461,213,FENCE_AND_TRAP,RURAL,LOW
21,45,450,126,SPRAYED_B,RURAL,MED
21,44,441,202,FENCE_AND_TRAP,RURAL,LOW
21,43,430,183,FENCE_AND_TRAP,RURAL,LOW
21,42,420,191,FENCE_AND_TRAP,RURAL,LOW
21,41,410,189,FENCE_AND_TRAP,RURAL,LOW
21,40,399,199,FENCE_AND_TRAP,URBAN,MED
21,39,391,158,FENCE_AND_TRAP,RURAL,LOW
21,38,380,199,FENCE_AND_TRAP,URBAN,MED
21,37,370,130,NONE,URBAN,LOW
21,36,360,152,FENCE_AND_TRAP,RURAL,LOW
21,35,350,118,SPRAYED_A,RURAL,MED
21,34,340,117,NONE,RURAL,MED
21,33,330,66,NONE,RURAL,MED
21,32,320,122,NONE,URBAN,LOW
21,31,310,150,FENCE_AND_TRAP,RURAL,LOW
21,30,300,109,SPRAYED_B,URBAN,LOW
21,29,290,108,SPRAYED_B,RURAL,MED
21,28,280,125,FENCE_AND_TRAP,RURAL,LOW
21,27,270,120,NONE,URBAN,LOW
21,26,260,71,SPRAYED_B,URBAN,LOW
21,25,250,77,SPRAYED_B,RURAL,MED
21,24,240,65,NONE,URBAN,LOW
21,23,230,89,SPRAYED_B,RURAL,MED
21,22,220,94,FENCE_AND_TRAP,RURAL,LOW
21,21,211,101,FENCE_AND_TRAP,RURAL,LOW
21,20,200,35,SPRAYED_B,URBAN,LOW
21,19,190,92,FENCE_AND_TRAP,RURAL,LOW
21,18,180,72,FENCE_AND_TRAP,RURAL,LOW
21,17,170,72,FENCE_AND_TRAP,RURAL,LOW
21,16,160,75,FENCE_AND_TRAP,RURAL,LOW
21,15,150,39,SPRAYED_B,URBAN,LOW
21,14,140,57,FENCE_AND_TRAP,URBAN,MED
21,13,130,45,FENCE_AND_TRAP,URBAN,LOW
21,12,120,40,NONE,URBAN,LOW
21,11,110,26,SPRAYED_B,URBAN,LOW
21,10,100,50,FENCE_AND_TRAP,RURAL,LOW
21,9,90,32,SPRAYED_A,URBAN,LOW
21,8,80,13,SPRAYED_A,URBAN,LOW
21,7,70,32,FENCE_AND_TRAP,RURAL,LOW
21,6,60,26,FENCE_AND_TRAP,RURAL,LOW
21,5,50,22,NONE,URBAN,LOW
21,4,40,14,FENCE_AND_TRAP,RURAL,LOW
21,3,30,0,SPRAYED_B,URBAN,LOW
21,2,19,2,FENCE_AND_TRAP,URBAN,LOW
21,1,10,0,NONE,RURAL,HIGH
22,100,999,381,SPRAYED_B,RURAL,HIGH
22,99,989,362,SPRAYED_A,URBAN,LOW
22,98,980,481,FENCE_AND_TRAP,RURAL,LOW
22,97,970,421,FENCE_AND_TRAP,URBAN,MED
22,96,960,361,NONE,RURAL,HIGH
22,95,950,461,FENCE_AND_TRAP,RURAL,MED
22,94,940,459,FENCE_AND_TRAP,URBAN,MED
22,93,930,446,FENCE_AND_TRAP,RURAL,MED
22,92,920,336,SPRAYED_B,RURAL,MED
22,91,910,323,SPRAYED_A,URBAN,LOW
22,90,899,367,SPRAYED_A,URBAN,LOW
22,89,890,430,FENCE_AND_TRAP,RURAL,LOW
22,88,881,301,NONE,RURAL,HIGH
22,87,871,306,SPRAYED_B,URBAN,LOW
22,86,860,332,NONE,URBAN,LOW
22,85,849,364,FENCE_AND_TRAP,RURAL,LOW
22,84,841,381,FENCE_AND_TRAP,RURAL,LOW
22,83,830,291,SPRAYED_A,URBAN,HIGH
22,82,820,371,FENCE_AND_TRAP,RURAL,LOW
22,81,810,352,FENCE_AND_TRAP,RURAL,LOW
22,80,800,391,FENCE_AND_TRAP,URBAN,MED
22,79,792,364,FENCE_AND_TRAP,URBAN,MED
22,78,780,354,FENCE_AND_TRAP,RURAL,LOW
22,77,771,244,NONE,URBAN,HIGH
22,76,760,321,FENCE_AND_TRAP,RURAL,LOW
22,75,749,331,FENCE_AND_TRAP,RURAL,LOW
22,74,739,344,FENCE_AND_TRAP,RURAL,MED
22,73,731,332,FENCE_AND_TRAP,RURAL,LOW
22,72,720,316,FENCE_AND_TRAP,RURAL,LOW
22,71,710,317,FENCE_AND_TRAP,RURAL,LOW
22,70,700,247,NONE,RURAL,MED
22,69,691,220,SPRAYED_A,URBAN,LOW
22,68,681,230,NONE,URBAN,HIGH
22,67,670,241,NONE,URBAN,LOW
22,66,660,341,FENCE_AND_TRAP,RURAL,LOW
22,65,649,208,NONE,URBAN,LOW
22,64,639,258,FENCE_AND_TRAP,RURAL,LOW
22,63,629,250,SPRAYED_A,URBAN,HIGH
22,62,619,296,FENCE_AND_TRAP,RURAL,LOW
22,61,609,209,SPRAYED_B,URBAN,LOW
22,60,598,269,FENCE_AND_TRAP,RURAL,LOW
22,59,590,254,FENCE_AND_TRAP,URBAN,LOW
22,58,581,195,NONE,URBAN,LOW
22,57,571,207,NONE,URBAN,LOW
22,56,560,270,FENCE_AND_TRAP,RURAL,LOW
22,55,550,238,FENCE_AND_TRAP,RURAL,LOW
22,54,540,242,FENCE_AND_TRAP,RURAL,LOW
22,53,530,226,FENCE_AND_TRAP,RURAL,LOW
22,52,520,197,FENCE_AND_TRAP,URBAN,MED
22,51,510,189,SPRAYED_B,URBAN,LOW
22,50,501,217,FENCE_AND_TRAP,RURAL,LOW
22,49,491,192,SPRAYED_A,RURAL,HIGH
22,48,482,125,SPRAYED_B,URBAN,LOW
22,47,470,216,FENCE_AND_TRAP,RURAL,LOW
22,46,461,209,FENCE_AND_TRAP,RURAL,LOW
22,45,450,132,SPRAYED_B,RURAL,MED
22,44,441,190,FENCE_AND_TRAP,RURAL,LOW
22,43,430,168,FENCE_AND_TRAP,RURAL,LOW
22,42,420,191,FENCE_AND_TRAP,RURAL,LOW
22,41,410,190,FENCE_AND_TRAP,RURAL,LOW
22,40,399,190,FENCE_AND_TRAP,URBAN,MED
22,39,391,159,FENCE_AND_TRAP,RURAL,LOW
22,38,380,189,FENCE_AND_TRAP,URBAN,MED
22,37,370,139,NONE,URBAN,LOW
22,36,360,164,FENCE_AND_TRAP,RURAL,LOW
22,35,350,121,SPRAYED_A,RURAL,MED
22,34,340,116,NONE,RURAL,MED
22,33,330,72,NONE,RURAL,MED
22,32,320,129,NONE,URBAN,LOW
22,31,310,152,FENCE_AND_TRAP,RURAL,LOW
22,30,300,114,SPRAYED_B,URBAN,LOW
22,29,290,108,SPRAYED_B,RURAL,MED
22,28,280,134,FENCE_AND_TRAP,RURAL,LOW
22,27,270,123,NONE,URBAN,LOW
22,26,260,72,SPRAYED_B,URBAN,LOW
22,25,250,82,SPRAYED_B,RURAL,MED
22,24,240,75,NONE,URBAN,LOW
22,23,230,90,SPRAYED_B,RURAL,MED
22,22,220,96,FENCE_AND_TRAP,RURAL,LOW
22,21,211,97,FENCE_AND_TRAP,RURAL,LOW
22,20,200,41,SPRAYED_B,URBAN,LOW
22,19,190,90,FENCE_AND_TRAP,RURAL,LOW
22,18,180,70,FENCE_AND_TRAP,RURAL,LOW
22,17,170,70,FENCE_AND_TRAP,RURAL,LOW
22,16,160,72,FENCE_AND_TRAP,RURAL,LOW
22,15,150,46,SPRAYED_B,URBAN,LOW
22,14,140,62,FENCE_AND_TRAP,URBAN,MED
22,13,130,46,FENCE_AND_TRAP,URBAN,LOW
22,12,120,43,NONE,URBAN,LOW
22,11,110,29,SPRAYED_B,URBAN,LOW
22,10,100,50,FENCE_AND_TRAP,RURAL,LOW
22,9,90,33,SPRAYED_A,URBAN,LOW
22,8,80,14,SPRAYED_A,URBAN,LOW
22,7,70,33,FENCE_AND_TRAP,RURAL,LOW
22,6,60,26,FENCE_AND_TRAP,RURAL,LOW
22,5,50,25,NONE,URBAN,LOW
22,4,40,13,FENCE_AND_TRAP,RURAL,LOW
22,3,30,0,SPRAYED_B,URBAN,LOW
22,2,19,2,FENCE_AND_TRAP,URBAN,LOW
22,1,10,0,NONE,RURAL,HIGH
23,100,999,381,SPRAYED_B,RURAL,HIGH
23,99,989,378,SPRAYED_A,URBAN,LOW
23,98,980,467,FENCE_AND_TRAP,RURAL,LOW
23,97,970,419,FENCE_AND_TRAP,URBAN,MED
23,96,960,360,NONE,RURAL,HIGH
23,95,950,458,FENCE_AND_TRAP,RURAL,MED
23,94,940,439,FENCE_AND_TRAP,URBAN,MED
23,93,930,436,FENCE_AND_TRAP,RURAL,MED
23,92,920,330,SPRAYED_B,RURAL,MED
23,91,910,327,SPRAYED_A,URBAN,LOW
23,90,899,367,SPRAYED_A,URBAN,LOW
23,89,890,435,FENCE_AND_TRAP,RURAL,LOW
23,88,881,316,NONE,RURAL,HIGH
23,87,871,320,SPRAYED_B,URBAN,LOW
23,86,860,327,NONE,URBAN,LOW
23,85,849,356,FENCE_AND_TRAP,RURAL,LOW
23,84,841,382,FENCE_AND_TRAP,RURAL,LOW
23,83,830,299,SPRAYED_A,URBAN,HIGH
23,82,820,373,FENCE_AND_TRAP,RURAL,LOW
23,81,810,348,FENCE_AND_TRAP,RURAL,LOW
23,80,800,376,FENCE_AND_TRAP,URBAN,MED
23,79,792,359,FENCE_AND_TRAP,URBAN,MED
23,78,780,344,FENCE_AND_TRAP,RURAL,LOW
23,77,771,255,NONE,URBAN,HIGH
23,76,760,321,FENCE_AND_TRAP,RURAL,LOW
23,75,749,324,FENCE_AND_TRAP,RURAL,LOW
23,74,739,347,FENCE_AND_TRAP,RURAL,MED
23,73,731,318,FENCE_AND_TRAP,RURAL,LOW
23,72,720,305,FENCE_AND_TRAP,RURAL,LOW
23,71,710,309,FENCE_AND_TRAP,RURAL,LOW
23,70,700,244,NONE,RURAL,MED
23,69,691,222,SPRAYED_A,URBAN,LOW
23,68,681,222,NONE,URBAN,HIGH
23,67,670,234,NONE,URBAN,LOW
23,66,660,334,FENCE_AND_TRAP,RURAL,LOW
23,65,649,216,NONE,URBAN,LOW
23,64,639,254,FENCE_AND_TRAP,RURAL,LOW
23,63,629,252,SPRAYED_A,URBAN,HIGH
23,62,619,297,FENCE_AND_TRAP,RURAL,LOW
23,61,609,224,SPRAYED_B,URBAN,LOW
23,60,598,257,FENCE_AND_TRAP,RURAL,LOW
23,59,590,241,FENCE_AND_TRAP,URBAN,LOW
23,58,581,213,NONE,URBAN,LOW
23,57,571,215,NONE,URBAN,LOW
23,56,560,257,FENCE_AND_TRAP,RURAL,LOW
23,55,550,249,FENCE_AND_TRAP,RURAL,LOW
23,54,540,238,FENCE_AND_TRAP,RURAL,LOW
23,53,530,235,FENCE_AND_TRAP,RURAL,LOW
23,52,520,193,FENCE_AND_TRAP,URBAN,MED
23,51,510,191,SPRAYED_B,URBAN,LOW
23,50,501,211,FENCE_AND_TRAP,RURAL,LOW
23,49,491,189,SPRAYED_A,RURAL,HIGH
23,48,482,142,SPRAYED_B,URBAN,LOW
23,47,470,212,FENCE_AND_TRAP,RURAL,LOW
23,46,461,211,FENCE_AND_TRAP,RURAL,LOW
23,45,451,134,SPRAYED_B,RURAL,MED
23,44,441,191,FENCE_AND_TRAP,RURAL,LOW
23,43,430,159,FENCE_AND_TRAP,RURAL,LOW
23,42,420,192,FENCE_AND_TRAP,RURAL,LOW
23,41,410,190,FENCE_AND_TRAP,RURAL,LOW
23,40,399,181,FENCE_AND_TRAP,URBAN,MED
23,39,391,159,FENCE_AND_TRAP,RURAL,LOW
23,38,380,167,FENCE_AND_TRAP,URBAN,MED
23,37,370,146,NONE,URBAN,LOW
23,36,360,167,FENCE_AND_TRAP,RURAL,LOW
23,35,350,124,SPRAYED_A,RURAL,MED
23,34,340,112,NONE,RURAL,MED
23,33,330,77,NONE,RURAL,MED
23,32,320,126,NONE,URBAN,LOW
23,31,310,149,FENCE_AND_TRAP,RURAL,LOW
23,30,300,109,SPRAYED_B,URBAN,LOW
23,29,290,107,SPRAYED_B,RURAL,MED
23,28,280,135,FENCE_AND_TRAP,RURAL,LOW
23,27,270,117,NONE,URBAN,LOW
23,26,260,75,SPRAYED_B,URBAN,LOW
23,25,250,77,SPRAYED_B,RURAL,MED
23,24,240,77,NONE,URBAN,LOW
23,23,230,90,SPRAYED_B,RURAL,MED
23,22,220,92,FENCE_AND_TRAP,RURAL,LOW
23,21,211,98,FENCE_AND_TRAP,RURAL,LOW
23,20,200,42,SPRAYED_B,URBAN,LOW
23,19,190,87,FENCE_AND_TRAP,RURAL,LOW
23,18,180,65,FENCE_AND_TRAP,RURAL,LOW
23,17,170,66,FENCE_AND_TRAP,RURAL,LOW
23,16,160,68,FENCE_AND_TRAP,RURAL,LOW
23,15,150,50,SPRAYED_B,URBAN,LOW
23,14,140,58,FENCE_AND_TRAP,URBAN,MED
23,13,130,47,FENCE_AND_TRAP,URBAN,LOW
23,12,120,45,NONE,URBAN,LOW
